data_rate,rep,p_fitness,cores,data_quality,model_size
1,1,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,2,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,3,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,4,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,5,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,6,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,7,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,8,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,9,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,10,0.48312465113983527,4.103374023235064,161.5516495588598,-1
1,1,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,2,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,3,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,4,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,5,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,6,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,7,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,8,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,9,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,10,0.4661240070707969,7.483968213357387,335.60023299360637,-1
1,1,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,2,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,3,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,4,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,5,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,6,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,7,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,8,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,9,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,10,0.3747636827107886,4.713165595810218,326.5260316065704,-1
1,1,0.31892557173960245,8.0,401.48620045642554,-1
1,2,0.31892557173960245,8.0,401.48620045642554,-1
1,3,0.31892557173960245,8.0,401.48620045642554,-1
1,4,0.31892557173960245,8.0,401.48620045642554,-1
1,5,0.31892557173960245,8.0,401.48620045642554,-1
1,6,0.31892557173960245,8.0,401.48620045642554,-1
1,7,0.31892557173960245,8.0,401.48620045642554,-1
1,8,0.31892557173960245,8.0,401.48620045642554,-1
1,9,0.31892557173960245,8.0,401.48620045642554,-1
1,10,0.31892557173960245,8.0,401.48620045642554,-1
2,1,0.8232947553229055,7.374920998196526,101.0,-1
2,2,0.8232947553229055,7.374920998196526,101.0,-1
2,3,0.8232947553229055,7.374920998196526,101.0,-1
2,4,0.8232947553229055,7.374920998196526,101.0,-1
2,5,0.8232947553229055,7.374920998196526,101.0,-1
2,6,0.8232947553229055,7.374920998196526,101.0,-1
2,7,0.8232947553229055,7.374920998196526,101.0,-1
2,8,0.8232947553229055,7.374920998196526,101.0,-1
2,9,0.8232947553229055,7.374920998196526,101.0,-1
2,10,0.8232947553229055,7.374920998196526,101.0,-1
2,1,0.7941871418595368,6.1532215872905445,101.0,-1
2,2,0.7941871418595368,6.1532215872905445,101.0,-1
2,3,0.7941871418595368,6.1532215872905445,101.0,-1
2,4,0.7941871418595368,6.1532215872905445,101.0,-1
2,5,0.7941871418595368,6.1532215872905445,101.0,-1
2,6,0.7941871418595368,6.1532215872905445,101.0,-1
2,7,0.7941871418595368,6.1532215872905445,101.0,-1
2,8,0.7941871418595368,6.1532215872905445,101.0,-1
2,9,0.7941871418595368,6.1532215872905445,101.0,-1
2,10,0.7941871418595368,6.1532215872905445,101.0,-1
2,1,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,2,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,3,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,4,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,5,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,6,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,7,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,8,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,9,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,10,0.7234236835490905,7.076415678358327,202.54538173948725,-1
2,1,0.7029995840491152,8.0,215.18891970454558,-1
2,2,0.7029995840491152,8.0,215.18891970454558,-1
2,3,0.7029995840491152,8.0,215.18891970454558,-1
2,4,0.7029995840491152,8.0,215.18891970454558,-1
2,5,0.7029995840491152,8.0,215.18891970454558,-1
2,6,0.7029995840491152,8.0,215.18891970454558,-1
2,7,0.7029995840491152,8.0,215.18891970454558,-1
2,8,0.7029995840491152,8.0,215.18891970454558,-1
2,9,0.7029995840491152,8.0,215.18891970454558,-1
2,10,0.7029995840491152,8.0,215.18891970454558,-1
2,1,0.6705931471530584,4.723614355560317,101.0,-1
2,2,0.6705931471530584,4.723614355560317,101.0,-1
2,3,0.6705931471530584,4.723614355560317,101.0,-1
2,4,0.6705931471530584,4.723614355560317,101.0,-1
2,5,0.6705931471530584,4.723614355560317,101.0,-1
2,6,0.6705931471530584,4.723614355560317,101.0,-1
2,7,0.6705931471530584,4.723614355560317,101.0,-1
2,8,0.6705931471530584,4.723614355560317,101.0,-1
2,9,0.6705931471530584,4.723614355560317,101.0,-1
2,10,0.6705931471530584,4.723614355560317,101.0,-1
2,1,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,2,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,3,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,4,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,5,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,6,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,7,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,8,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,9,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,10,0.579997320089604,5.224178872499444,210.0651364525923,-1
2,1,0.5315404482570718,8.0,304.902336621092,-1
2,2,0.5315404482570718,8.0,304.902336621092,-1
2,3,0.5315404482570718,8.0,304.902336621092,-1
2,4,0.5315404482570718,8.0,304.902336621092,-1
2,5,0.5315404482570718,8.0,304.902336621092,-1
2,6,0.5315404482570718,8.0,304.902336621092,-1
2,7,0.5315404482570718,8.0,304.902336621092,-1
2,8,0.5315404482570718,8.0,304.902336621092,-1
2,9,0.5315404482570718,8.0,304.902336621092,-1
2,10,0.5315404482570718,8.0,304.902336621092,-1
2,1,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,2,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,3,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,4,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,5,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,6,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,7,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,8,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,9,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,10,0.524311790157833,7.165428279840077,303.8370759712564,-1
2,1,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,2,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,3,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,4,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,5,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,6,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,7,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,8,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,9,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,10,0.46007856622947346,6.332426323108669,312.9193235835892,-1
2,1,0.45229110573520953,3.187755799379781,101.0,-1
2,2,0.45229110573520953,3.187755799379781,101.0,-1
2,3,0.45229110573520953,3.187755799379781,101.0,-1
2,4,0.45229110573520953,3.187755799379781,101.0,-1
2,5,0.45229110573520953,3.187755799379781,101.0,-1
2,6,0.45229110573520953,3.187755799379781,101.0,-1
2,7,0.45229110573520953,3.187755799379781,101.0,-1
2,8,0.45229110573520953,3.187755799379781,101.0,-1
2,9,0.45229110573520953,3.187755799379781,101.0,-1
2,10,0.45229110573520953,3.187755799379781,101.0,-1
3,1,0.8443754918364489,6.386501029330384,101.0,-1
3,2,0.8443754918364489,6.386501029330384,101.0,-1
3,3,0.8443754918364489,6.386501029330384,101.0,-1
3,4,0.8443754918364489,6.386501029330384,101.0,-1
3,5,0.8443754918364489,6.386501029330384,101.0,-1
3,6,0.8443754918364489,6.386501029330384,101.0,-1
3,7,0.8443754918364489,6.386501029330384,101.0,-1
3,8,0.8443754918364489,6.386501029330384,101.0,-1
3,9,0.8443754918364489,6.386501029330384,101.0,-1
3,10,0.8443754918364489,6.386501029330384,101.0,-1
3,1,0.835255003834813,7.236618217077688,101.0,-1
3,2,0.835255003834813,7.236618217077688,101.0,-1
3,3,0.835255003834813,7.236618217077688,101.0,-1
3,4,0.835255003834813,7.236618217077688,101.0,-1
3,5,0.835255003834813,7.236618217077688,101.0,-1
3,6,0.835255003834813,7.236618217077688,101.0,-1
3,7,0.835255003834813,7.236618217077688,101.0,-1
3,8,0.835255003834813,7.236618217077688,101.0,-1
3,9,0.835255003834813,7.236618217077688,101.0,-1
3,10,0.835255003834813,7.236618217077688,101.0,-1
3,1,0.8330607571999086,5.598432645629457,101.0,-1
3,2,0.8330607571999086,5.598432645629457,101.0,-1
3,3,0.8330607571999086,5.598432645629457,101.0,-1
3,4,0.8330607571999086,5.598432645629457,101.0,-1
3,5,0.8330607571999086,5.598432645629457,101.0,-1
3,6,0.8330607571999086,5.598432645629457,101.0,-1
3,7,0.8330607571999086,5.598432645629457,101.0,-1
3,8,0.8330607571999086,5.598432645629457,101.0,-1
3,9,0.8330607571999086,5.598432645629457,101.0,-1
3,10,0.8330607571999086,5.598432645629457,101.0,-1
3,1,0.8030271992566079,8.0,109.05463446379053,-1
3,2,0.8030271992566079,8.0,109.05463446379053,-1
3,3,0.8030271992566079,8.0,109.05463446379053,-1
3,4,0.8030271992566079,8.0,109.05463446379053,-1
3,5,0.8030271992566079,8.0,109.05463446379053,-1
3,6,0.8030271992566079,8.0,109.05463446379053,-1
3,7,0.8030271992566079,8.0,109.05463446379053,-1
3,8,0.8030271992566079,8.0,109.05463446379053,-1
3,9,0.8030271992566079,8.0,109.05463446379053,-1
3,10,0.8030271992566079,8.0,109.05463446379053,-1
3,1,0.790593295084304,4.756616420013992,101.0,-1
3,2,0.790593295084304,4.756616420013992,101.0,-1
3,3,0.790593295084304,4.756616420013992,101.0,-1
3,4,0.790593295084304,4.756616420013992,101.0,-1
3,5,0.790593295084304,4.756616420013992,101.0,-1
3,6,0.790593295084304,4.756616420013992,101.0,-1
3,7,0.790593295084304,4.756616420013992,101.0,-1
3,8,0.790593295084304,4.756616420013992,101.0,-1
3,9,0.790593295084304,4.756616420013992,101.0,-1
3,10,0.790593295084304,4.756616420013992,101.0,-1
3,1,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,2,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,3,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,4,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,5,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,6,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,7,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,8,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,9,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,10,0.7414083097179824,7.1660240185239115,207.13941282204854,-1
3,1,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,2,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,3,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,4,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,5,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,6,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,7,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,8,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,9,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,10,0.7101576241701549,5.899010552548991,208.7312109632658,-1
3,1,0.6999868576542968,8.0,223.3624184111509,-1
3,2,0.6999868576542968,8.0,223.3624184111509,-1
3,3,0.6999868576542968,8.0,223.3624184111509,-1
3,4,0.6999868576542968,8.0,223.3624184111509,-1
3,5,0.6999868576542968,8.0,223.3624184111509,-1
3,6,0.6999868576542968,8.0,223.3624184111509,-1
3,7,0.6999868576542968,8.0,223.3624184111509,-1
3,8,0.6999868576542968,8.0,223.3624184111509,-1
3,9,0.6999868576542968,8.0,223.3624184111509,-1
3,10,0.6999868576542968,8.0,223.3624184111509,-1
3,1,0.594188329083039,3.2017698245169446,101.0,-1
3,2,0.594188329083039,3.2017698245169446,101.0,-1
3,3,0.594188329083039,3.2017698245169446,101.0,-1
3,4,0.594188329083039,3.2017698245169446,101.0,-1
3,5,0.594188329083039,3.2017698245169446,101.0,-1
3,6,0.594188329083039,3.2017698245169446,101.0,-1
3,7,0.594188329083039,3.2017698245169446,101.0,-1
3,8,0.594188329083039,3.2017698245169446,101.0,-1
3,9,0.594188329083039,3.2017698245169446,101.0,-1
3,10,0.594188329083039,3.2017698245169446,101.0,-1
3,1,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,2,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,3,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,4,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,5,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,6,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,7,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,8,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,9,0.5786963020788521,4.819326030902538,230.67720688337803,-1
3,10,0.5786963020788521,4.819326030902538,230.67720688337803,-1
4,1,0.8570354807214229,6.254870152398812,101.0,-1
4,2,0.8570354807214229,6.254870152398812,101.0,-1
4,3,0.8570354807214229,6.254870152398812,101.0,-1
4,4,0.8570354807214229,6.254870152398812,101.0,-1
4,5,0.8570354807214229,6.254870152398812,101.0,-1
4,6,0.8570354807214229,6.254870152398812,101.0,-1
4,7,0.8570354807214229,6.254870152398812,101.0,-1
4,8,0.8570354807214229,6.254870152398812,101.0,-1
4,9,0.8570354807214229,6.254870152398812,101.0,-1
4,10,0.8570354807214229,6.254870152398812,101.0,-1
4,1,0.8403518237978994,7.332916490710261,101.0,-1
4,2,0.8403518237978994,7.332916490710261,101.0,-1
4,3,0.8403518237978994,7.332916490710261,101.0,-1
4,4,0.8403518237978994,7.332916490710261,101.0,-1
4,5,0.8403518237978994,7.332916490710261,101.0,-1
4,6,0.8403518237978994,7.332916490710261,101.0,-1
4,7,0.8403518237978994,7.332916490710261,101.0,-1
4,8,0.8403518237978994,7.332916490710261,101.0,-1
4,9,0.8403518237978994,7.332916490710261,101.0,-1
4,10,0.8403518237978994,7.332916490710261,101.0,-1
4,1,0.831291671283592,5.076157807435138,101.0,-1
4,2,0.831291671283592,5.076157807435138,101.0,-1
4,3,0.831291671283592,5.076157807435138,101.0,-1
4,4,0.831291671283592,5.076157807435138,101.0,-1
4,5,0.831291671283592,5.076157807435138,101.0,-1
4,6,0.831291671283592,5.076157807435138,101.0,-1
4,7,0.831291671283592,5.076157807435138,101.0,-1
4,8,0.831291671283592,5.076157807435138,101.0,-1
4,9,0.831291671283592,5.076157807435138,101.0,-1
4,10,0.831291671283592,5.076157807435138,101.0,-1
4,1,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,2,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,3,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,4,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,5,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,6,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,7,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,8,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,9,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,10,0.7526082945893843,6.632733828984405,208.26295464402602,-1
4,1,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,2,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,3,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,4,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,5,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,6,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,7,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,8,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,9,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,10,0.7382495656386691,7.693964692096886,211.29467340723255,-1
4,1,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,2,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,3,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,4,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,5,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,6,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,7,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,8,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,9,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,10,0.7249003189213242,5.733618045676735,208.45218139371394,-1
4,1,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,2,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,3,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,4,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,5,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,6,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,7,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,8,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,9,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,10,0.7046837334999647,3.7513091111945096,101.81617507804376,-1
4,1,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,2,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,3,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,4,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,5,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,6,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,7,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,8,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,9,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,10,0.5679115755068729,7.402480087156115,300.52769260125274,-1
4,1,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,2,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,3,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,4,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,5,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,6,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,7,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,8,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,9,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,10,0.5630821071779925,4.782095422720091,244.23557022510107,-1
4,1,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,2,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,3,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,4,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,5,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,6,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,7,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,8,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,9,0.5035190330463605,4.026555336407808,227.7442217272626,-1
4,10,0.5035190330463605,4.026555336407808,227.7442217272626,-1
5,1,0.766717398449901,7.305283290844881,101.0,-1
5,2,0.766717398449901,7.305283290844881,101.0,-1
5,3,0.766717398449901,7.305283290844881,101.0,-1
5,4,0.766717398449901,7.305283290844881,101.0,-1
5,5,0.766717398449901,7.305283290844881,101.0,-1
5,6,0.766717398449901,7.305283290844881,101.0,-1
5,7,0.766717398449901,7.305283290844881,101.0,-1
5,8,0.766717398449901,7.305283290844881,101.0,-1
5,9,0.766717398449901,7.305283290844881,101.0,-1
5,10,0.766717398449901,7.305283290844881,101.0,-1
5,1,0.7532358982372582,6.369513948601853,101.0,-1
5,2,0.7532358982372582,6.369513948601853,101.0,-1
5,3,0.7532358982372582,6.369513948601853,101.0,-1
5,4,0.7532358982372582,6.369513948601853,101.0,-1
5,5,0.7532358982372582,6.369513948601853,101.0,-1
5,6,0.7532358982372582,6.369513948601853,101.0,-1
5,7,0.7532358982372582,6.369513948601853,101.0,-1
5,8,0.7532358982372582,6.369513948601853,101.0,-1
5,9,0.7532358982372582,6.369513948601853,101.0,-1
5,10,0.7532358982372582,6.369513948601853,101.0,-1
5,1,0.7209750317314249,5.618583195947691,101.0,-1
5,2,0.7209750317314249,5.618583195947691,101.0,-1
5,3,0.7209750317314249,5.618583195947691,101.0,-1
5,4,0.7209750317314249,5.618583195947691,101.0,-1
5,5,0.7209750317314249,5.618583195947691,101.0,-1
5,6,0.7209750317314249,5.618583195947691,101.0,-1
5,7,0.7209750317314249,5.618583195947691,101.0,-1
5,8,0.7209750317314249,5.618583195947691,101.0,-1
5,9,0.7209750317314249,5.618583195947691,101.0,-1
5,10,0.7209750317314249,5.618583195947691,101.0,-1
5,1,0.6724468892129936,8.0,167.5887009835713,-1
5,2,0.6724468892129936,8.0,167.5887009835713,-1
5,3,0.6724468892129936,8.0,167.5887009835713,-1
5,4,0.6724468892129936,8.0,167.5887009835713,-1
5,5,0.6724468892129936,8.0,167.5887009835713,-1
5,6,0.6724468892129936,8.0,167.5887009835713,-1
5,7,0.6724468892129936,8.0,167.5887009835713,-1
5,8,0.6724468892129936,8.0,167.5887009835713,-1
5,9,0.6724468892129936,8.0,167.5887009835713,-1
5,10,0.6724468892129936,8.0,167.5887009835713,-1
5,1,0.6467014386691176,4.655864798106291,101.0,-1
5,2,0.6467014386691176,4.655864798106291,101.0,-1
5,3,0.6467014386691176,4.655864798106291,101.0,-1
5,4,0.6467014386691176,4.655864798106291,101.0,-1
5,5,0.6467014386691176,4.655864798106291,101.0,-1
5,6,0.6467014386691176,4.655864798106291,101.0,-1
5,7,0.6467014386691176,4.655864798106291,101.0,-1
5,8,0.6467014386691176,4.655864798106291,101.0,-1
5,9,0.6467014386691176,4.655864798106291,101.0,-1
5,10,0.6467014386691176,4.655864798106291,101.0,-1
5,1,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,2,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,3,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,4,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,5,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,6,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,7,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,8,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,9,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,10,0.6127565829001339,7.1893857856125605,202.93943863397698,-1
5,1,0.5580441433387214,3.8768446044340297,101.0,-1
5,2,0.5580441433387214,3.8768446044340297,101.0,-1
5,3,0.5580441433387214,3.8768446044340297,101.0,-1
5,4,0.5580441433387214,3.8768446044340297,101.0,-1
5,5,0.5580441433387214,3.8768446044340297,101.0,-1
5,6,0.5580441433387214,3.8768446044340297,101.0,-1
