data_rate,rep,service_type,slo_set,p_fitness,dist,cores,data_quality,model_size
0.85,23,elastic-workbench-pc-visualizer,LOW_COST,0.9239982969781627,"(np.float64(187.34518036840072), np.float64(7.4168197039692805))",1.0000000000000053,53.91814538875707,-1.0
0.85,24,elastic-workbench-qr-detector,LOW_COST,0.8809186803941137,"(np.float64(47.821464344992535), np.float64(28.462478015901702))",1.1792846691790808,618.708525521442,-1.0
0.85,24,elastic-workbench-cv-analyzer,LOW_COST,0.7937869364633473,"(np.float64(2.0012753419215925), np.float64(0.6086641348803081))",1.8983332388684857,149.91513846763328,1.7730511731525378
0.85,24,elastic-workbench-pc-visualizer,LOW_COST,0.9239982969781627,"(np.float64(187.34518036840072), np.float64(7.4168197039692805))",1.0000000000000053,53.91814538875707,-1.0
0.85,25,elastic-workbench-qr-detector,LOW_COST,0.8809186803941137,"(np.float64(47.821464344992535), np.float64(28.462478015901702))",1.1792846691790808,618.708525521442,-1.0
0.85,25,elastic-workbench-cv-analyzer,LOW_COST,0.7937869364633473,"(np.float64(2.0012753419215925), np.float64(0.6086641348803081))",1.8983332388684857,149.91513846763328,1.7730511731525378
0.85,25,elastic-workbench-pc-visualizer,LOW_COST,0.9239982969781627,"(np.float64(187.34518036840072), np.float64(7.4168197039692805))",1.0000000000000053,53.91814538875707,-1.0
0.85,1,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,1,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,1,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,2,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,2,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
0.85,2,elastic-workbench-pc-visualizer,HIGH_QUALITY,0.7679649071494614,"(np.float64(179.65599679215015), np.float64(8.102749957090653))",1.1357872933721727,56.382376709830254,-1.0
0.85,3,elastic-workbench-qr-detector,HIGH_QUALITY,0.6640956976517649,"(np.float64(64.31000306995611), np.float64(38.481925208801734))",4.586637399463192,944.2955948705106,-1.0
0.85,3,elastic-workbench-cv-analyzer,HIGH_QUALITY,0.6627362567990178,"(np.float64(1.816698216741372), np.float64(0.4964135511752444))",3.3667258164999634,282.69688268577806,3.66860141412672
