timestamp,fps,pixel,cores,energy,change_flag
2024-12-03 22:40:18.858069,16,1500,3,0,False
2024-12-03 22:40:19.435485,16,1500,3,0,False
2024-12-03 22:40:20.040035,16,1500,3,0,False
2024-12-03 22:40:20.572008,16,1500,3,0,False
2024-12-03 22:40:21.165909,16,1500,3,0,False
2024-12-03 22:40:21.783717,16,1500,3,0,False
2024-12-03 22:40:22.362789,16,1500,3,0,False
2024-12-03 22:40:22.963103,16,1500,3,0,False
2024-12-03 22:40:23.542304,16,1500,3,0,False
2024-12-03 22:40:24.066616,16,1500,3,0,False
2024-12-03 22:40:24.643827,16,1500,3,0,False
2024-12-03 22:40:25.149510,16,1500,3,0,False
2024-12-03 22:40:25.675252,16,1500,3,0,False
2024-12-03 22:40:26.257654,16,1500,3,0,False
2024-12-03 22:40:26.844908,16,1500,3,0,False
2024-12-03 22:40:27.342322,16,1500,3,0,False
2024-12-03 22:40:27.849228,16,1500,3,0,False
2024-12-03 22:40:28.453504,16,1500,3,0,False
2024-12-03 22:40:28.930396,16,1500,3,0,False
2024-12-03 22:40:29.451969,17,1500,3,0,False
2024-12-03 22:40:29.953472,16,1500,3,0,False
2024-12-03 22:40:30.438251,18,1500,3,0,False
2024-12-03 22:40:30.896653,19,1500,3,0,False
2024-12-03 22:40:31.372589,22,1500,3,0,False
2024-12-03 22:40:31.853394,20,1500,3,0,False
2024-12-03 22:40:32.347710,18,1500,3,0,False
2024-12-03 22:40:32.802698,20,1500,3,0,False
2024-12-03 22:40:33.259751,21,1500,3,0,False
2024-12-03 22:40:33.771785,21,1500,3,0,False
2024-12-03 22:40:34.244416,18,1500,3,0,False
2024-12-03 22:40:34.755121,18,1500,3,0,False
2024-12-03 22:40:35.209637,22,1500,3,0,False
2024-12-03 22:40:28.788140,16,1400,2,0,False
2024-12-03 22:40:29.452846,16,1400,2,0,False
2024-12-03 22:40:30.179247,16,1400,2,0,False
2024-12-03 22:40:30.907449,16,1400,2,0,False
2024-12-03 22:40:31.580153,16,1400,2,0,False
2024-12-03 22:40:32.272372,16,1400,2,0,False
2024-12-03 22:40:32.991884,16,1400,2,0,False
2024-12-03 22:40:33.708835,16,1400,2,0,False
2024-12-03 22:40:34.529321,16,1400,2,0,False
2024-12-03 22:40:35.258801,16,1400,2,0,False
2024-12-03 22:40:35.958680,16,1400,2,0,False
2024-12-03 22:40:36.679025,16,1400,2,0,False
2024-12-03 22:40:37.402277,16,1400,2,0,False
2024-12-03 22:40:38.183564,16,1400,2,0,False
2024-12-03 22:40:39.247924,8,1400,2,0,False
2024-12-03 22:40:35.707366,22,1500,3,0,False
2024-12-03 22:40:36.243976,16,1500,3,0,False
2024-12-03 22:40:36.748268,16,1500,3,0,False
2024-12-03 22:40:37.249290,16,1500,3,0,False
2024-12-03 22:40:37.823089,16,1500,3,0,False
2024-12-03 22:40:38.404090,16,1500,3,0,False
2024-12-03 22:40:39.270094,15,1500,3,0,False
2024-12-03 22:40:40.234194,9,1500,3,0,False
2024-12-03 22:40:40.760852,16,1500,3,0,False
2024-12-03 22:40:41.454161,16,1500,3,0,False
2024-12-03 22:40:42.144882,16,1500,3,0,False
2024-12-03 22:40:42.719200,16,1500,3,0,False
2024-12-03 22:40:43.263098,16,1500,3,0,False
2024-12-03 22:40:43.921798,16,1500,3,0,False
2024-12-03 22:40:44.395861,16,1500,3,0,False
2024-12-03 22:40:44.835206,20,1500,3,0,False
2024-12-03 22:40:45.245620,24,1500,3,0,False
2024-12-03 22:40:45.673651,24,1500,3,0,False
2024-12-03 22:40:46.113957,23,1500,3,0,False
2024-12-03 22:40:46.527715,24,1500,3,0,False
2024-12-03 22:40:46.933691,24,1500,3,0,False
2024-12-03 22:40:47.431754,24,1500,3,0,False
2024-12-03 22:40:47.949702,16,1500,3,0,False
2024-12-03 22:40:48.648595,16,1500,3,0,False
2024-12-03 22:40:49.120178,16,1500,3,0,False
2024-12-03 22:40:49.616278,17,1500,3,0,False
2024-12-03 22:40:50.029513,24,1500,3,0,False
2024-12-03 22:40:50.494503,24,1500,3,0,False
2024-12-03 22:40:50.935425,23,1500,3,0,False
2024-12-03 22:40:51.410578,20,1500,3,0,False
2024-12-03 22:40:40.408299,8,1400,2,0,False
2024-12-03 22:40:41.219776,15,1400,2,0,False
2024-12-03 22:40:42.168043,10,1400,2,0,False
2024-12-03 22:40:43.202578,8,1400,2,0,False
2024-12-03 22:40:44.181472,10,1400,2,0,False
2024-12-03 22:40:45.053428,16,1400,2,0,False
2024-12-03 22:40:45.789441,16,1400,2,0,False
2024-12-03 22:40:46.637453,15,1400,2,0,False
2024-12-03 22:40:47.424195,16,1400,2,0,False
2024-12-03 22:40:48.256411,16,1400,2,0,False
2024-12-03 22:40:49.200426,16,1400,2,0,False
2024-12-03 22:40:49.956424,16,1400,2,0,False
2024-12-03 22:40:50.707778,16,1400,2,0,False
2024-12-03 22:40:51.357902,16,1400,2,0,False
2024-12-03 22:40:52.240758,15,1400,2,0,False
2024-12-03 22:40:51.937664,16,1500,3,0,False
2024-12-03 22:40:52.433499,16,1500,3,0,False
2024-12-03 22:40:52.925627,17,1500,3,0,False
2024-12-03 22:40:53.329714,21,1500,3,0,False
2024-12-03 22:40:53.794520,24,1500,3,0,False
2024-12-03 22:40:54.312562,19,1500,3,0,False
2024-12-03 22:40:54.850060,16,1500,3,0,False
2024-12-03 22:40:55.426975,16,1500,3,0,False
2024-12-03 22:40:55.956915,16,1500,3,0,False
2024-12-03 22:40:56.477134,16,1500,3,0,False
2024-12-03 22:40:56.947888,17,1500,3,0,False
2024-12-03 22:40:57.433885,18,1500,3,0,False
2024-12-03 22:40:57.962897,16,1500,3,0,False
2024-12-03 22:40:58.434965,16,1500,3,0,False
2024-12-03 22:40:58.949160,17,1500,3,0,False
2024-12-03 22:40:59.476109,16,1500,3,0,False
2024-12-03 22:41:00.106254,16,1500,3,0,False
2024-12-03 22:41:00.562545,16,1500,3,0,False
2024-12-03 22:41:01.053396,18,1500,3,0,False
2024-12-03 22:41:01.405610,24,1500,3,0,False
2024-12-03 22:41:01.744295,24,1500,3,0,False
2024-12-03 22:41:02.073111,24,1500,3,0,False
2024-12-03 22:41:02.405666,24,1500,3,0,False
2024-12-03 22:41:02.729547,26,1500,3,0,False
2024-12-03 22:41:03.089250,24,1500,3,0,False
2024-12-03 22:41:03.423309,24,1500,3,0,False
2024-12-03 22:41:03.730309,24,1500,3,0,False
2024-12-03 22:41:04.071981,27,1500,3,0,False
2024-12-03 22:41:04.436908,24,1500,3,0,False
2024-12-03 22:41:04.777378,24,1500,3,0,False
2024-12-03 22:40:53.062232,16,1400,2,0,False
2024-12-03 22:40:53.902222,16,1400,2,0,False
2024-12-03 22:40:54.760487,15,1400,2,0,False
2024-12-03 22:40:55.573063,16,1900,2,0,True
2024-12-03 22:40:56.872288,8,1900,2,0,False
2024-12-03 22:40:58.168586,8,1900,2,0,False
2024-12-03 22:40:59.378207,8,1900,2,0,False
2024-12-03 22:41:00.547462,8,1900,2,0,False
2024-12-03 22:41:01.587506,8,1900,2,0,False
2024-12-03 22:41:02.333888,16,1900,2,0,False
2024-12-03 22:41:03.140515,16,1900,2,0,False
2024-12-03 22:41:04.007603,16,1800,2,0,True
2024-12-03 22:41:04.768441,16,1800,2,0,False
2024-12-03 22:41:05.523581,16,1800,2,0,False
2024-12-03 22:41:06.318556,16,1800,2,0,False
2024-12-03 22:41:05.135562,24,1500,3,0,False
2024-12-03 22:41:05.429295,25,1500,3,0,False
2024-12-03 22:41:05.752031,26,1500,3,0,False
2024-12-03 22:41:06.106457,29,1500,3,0,False
2024-12-03 22:41:06.429068,25,1500,3,0,False
2024-12-03 22:41:06.745472,25,1500,3,0,False
2024-12-03 22:41:07.107733,24,1500,3,0,False
2024-12-03 22:41:07.472704,24,1500,3,0,False
2024-12-03 22:41:07.854075,24,1500,3,0,False
2024-12-03 22:41:08.165974,24,1500,3,0,False
2024-12-03 22:41:08.492633,24,1500,3,0,False
2024-12-03 22:41:08.838244,27,1500,3,0,False
2024-12-03 22:41:09.166042,24,1500,3,0,False
2024-12-03 22:41:09.491906,25,1500,3,0,False
2024-12-03 22:41:09.823149,27,1500,3,0,False
2024-12-03 22:41:10.145868,25,1500,3,0,False
2024-12-03 22:41:10.455039,27,1500,3,0,False
2024-12-03 22:41:10.851021,24,1500,3,0,False
2024-12-03 22:41:11.123615,27,1500,3,0,False
2024-12-03 22:41:11.545514,24,1500,3,0,False
2024-12-03 22:41:11.930863,23,1500,3,0,False
2024-12-03 22:41:12.364676,24,1500,3,0,False
2024-12-03 22:41:12.748979,24,1500,3,0,False
2024-12-03 22:41:13.176203,23,1500,3,0,False
2024-12-03 22:41:13.515931,24,1500,3,0,False
2024-12-03 22:41:13.901933,24,1500,3,0,False
2024-12-03 22:41:14.204176,24,1500,3,0,False
2024-12-03 22:41:14.537607,24,1500,3,0,False
2024-12-03 22:41:14.959579,24,1500,3,0,False
2024-12-03 22:41:15.384760,24,1500,3,0,False
2024-12-03 22:41:15.820597,24,1500,3,0,False
2024-12-03 22:41:16.223717,24,1500,3,0,False
2024-12-03 22:41:16.632868,24,1500,3,0,False
2024-12-03 22:41:17.027211,24,1500,3,0,False
2024-12-03 22:41:17.422723,24,1500,3,0,False
2024-12-03 22:41:17.757421,24,1500,3,0,False
2024-12-03 22:41:18.129575,24,1500,3,0,False
2024-12-03 22:41:18.414618,25,1500,3,0,False
2024-12-03 22:41:18.773295,24,1500,3,0,False
2024-12-03 22:41:19.135334,24,1500,3,0,False
2024-12-03 22:41:19.536509,24,1500,3,0,False
2024-12-03 22:41:19.932944,24,1500,3,0,False
2024-12-03 22:41:20.338643,24,1500,3,0,False
2024-12-03 22:41:20.713997,24,1500,3,0,False
2024-12-03 22:41:21.138876,24,1500,3,0,False
2024-12-03 22:41:21.546170,24,1500,3,0,False
2024-12-03 22:41:21.936371,23,1500,3,0,False
2024-12-03 22:41:22.258153,24,1500,3,0,False
2024-12-03 22:41:22.629044,24,1500,3,0,False
2024-12-03 22:41:23.006160,24,1500,3,0,False
2024-12-03 22:41:23.350252,24,1500,3,0,False
2024-12-03 22:41:23.769224,24,1500,3,0,False
2024-12-03 22:41:24.168223,24,1500,3,0,False
2024-12-03 22:41:24.750130,18,1500,3,0,False
2024-12-03 22:41:25.291213,16,1500,3,0,False
2024-12-03 22:41:25.869699,16,1500,3,0,False
2024-12-03 22:41:26.639861,16,1500,3,0,False
2024-12-03 22:41:27.318980,16,1500,3,0,False
2024-12-03 22:41:27.817667,16,1500,3,0,False
2024-12-03 22:41:28.380583,16,1500,3,0,False
2024-12-03 22:41:28.976897,16,1500,3,0,False
2024-12-03 22:41:29.450635,16,1500,3,0,False
2024-12-03 22:41:29.885769,23,1500,3,0,False
2024-12-03 22:41:30.369011,23,1500,3,0,False
2024-12-03 22:41:30.857247,18,1500,3,0,False
2024-12-03 22:41:31.305905,21,1500,3,0,False
2024-12-03 22:41:31.741579,20,1500,3,0,False
2024-12-03 22:41:32.157561,24,1500,3,0,False
2024-12-03 22:41:32.638387,23,1500,3,0,False
2024-12-03 22:41:33.079133,24,1500,3,0,False
2024-12-03 22:41:33.564259,22,1500,3,0,False
2024-12-03 22:41:34.050081,17,1500,3,0,False
2024-12-03 22:41:34.490728,22,1500,3,0,False
2024-12-03 22:41:34.916528,22,1500,3,0,False
2024-12-03 22:41:35.346707,24,1500,3,0,False
2024-12-03 22:41:15.344663,8,1800,1,0,False
2024-12-03 22:41:16.757167,8,1800,1,0,False
2024-12-03 22:41:18.258432,8,1800,1,0,False
2024-12-03 22:41:19.707648,8,1800,1,0,False
2024-12-03 22:41:21.134618,8,1800,1,0,False
2024-12-03 22:41:22.555245,8,1800,1,0,False
2024-12-03 22:41:24.071079,8,1800,1,0,False
2024-12-03 22:41:26.051189,8,1800,1,0,False
2024-12-03 22:41:28.458957,8,1800,1,0,False
2024-12-03 22:41:30.402716,8,1800,1,0,False
2024-12-03 22:41:32.207808,8,1800,1,0,False
2024-12-03 22:41:34.171870,8,1800,1,0,False
2024-12-03 22:41:35.707401,8,1800,1,0,False
2024-12-03 22:41:37.813760,8,1800,1,0,False
2024-12-03 22:41:39.730113,8,1800,1,0,False
2024-12-03 22:41:35.751661,24,1500,3,0,False
2024-12-03 22:41:36.247102,24,1500,3,0,False
2024-12-03 22:41:36.849097,16,1500,3,0,False
2024-12-03 22:41:37.365137,16,1500,3,0,False
2024-12-03 22:41:37.836246,17,1500,3,0,False
2024-12-03 22:41:38.275062,20,1500,3,0,False
2024-12-03 22:41:38.768915,21,1500,3,0,False
2024-12-03 22:41:39.223739,22,1500,3,0,False
2024-12-03 22:41:39.721830,22,1500,3,0,False
2024-12-03 22:41:40.279904,16,1500,3,0,False
2024-12-03 22:41:40.855304,16,1500,3,0,False
2024-12-03 22:41:41.748426,15,1500,3,0,False
2024-12-03 22:41:42.590145,15,1500,3,0,False
2024-12-03 22:41:43.135954,16,1500,3,0,False
2024-12-03 22:41:43.700701,16,1500,3,0,False
2024-12-03 22:41:44.213249,16,1500,3,0,False
2024-12-03 22:41:44.697770,17,1500,3,0,False
2024-12-03 22:41:45.153003,20,1500,3,0,False
2024-12-03 22:41:45.633476,19,1500,3,0,False
2024-12-03 22:41:46.145722,17,1500,3,0,False
2024-12-03 22:41:46.558869,22,1500,3,0,False
2024-12-03 22:41:47.129969,18,1500,3,0,False
2024-12-03 22:41:47.554152,17,1500,3,0,False
2024-12-03 22:41:48.017923,21,1500,3,0,False
2024-12-03 22:41:48.440935,24,1500,3,0,False
2024-12-03 22:41:48.862726,24,1500,3,0,False
2024-12-03 22:41:49.301161,24,1500,3,0,False
2024-12-03 22:41:49.742758,24,1500,3,0,False
2024-12-03 22:41:50.224450,22,1500,3,0,False
2024-12-03 22:41:50.725560,18,1500,3,0,False
2024-12-03 22:41:51.143341,23,1500,3,0,False
2024-12-03 22:41:51.627448,20,1500,3,0,False
2024-12-03 22:41:52.133181,19,1500,3,0,False
2024-12-03 22:41:52.557537,23,1500,3,0,False
2024-12-03 22:41:53.030657,21,1500,3,0,False
2024-12-03 22:41:53.459457,23,1500,3,0,False
2024-12-03 22:41:53.957145,22,1500,3,0,False
2024-12-03 22:41:54.444412,18,1500,3,0,False
2024-12-03 22:41:54.873396,23,1500,3,0,False
2024-12-03 22:41:55.344559,22,1500,3,0,False
2024-12-03 22:41:55.835796,20,1500,3,0,False
2024-12-03 22:41:56.353698,16,1500,3,0,False
2024-12-03 22:41:57.037974,16,1500,3,0,False
2024-12-03 22:41:57.660125,16,1500,3,0,False
2024-12-03 22:41:58.367256,16,1500,3,0,False
2024-12-03 22:41:58.833646,16,1500,3,0,False
2024-12-03 22:41:59.324741,20,1500,3,0,False
2024-12-03 22:41:59.931019,16,1500,3,0,False
2024-12-03 22:42:00.519494,16,1500,3,0,False
2024-12-03 22:42:01.086930,16,1500,3,0,False
2024-12-03 22:42:02.053947,10,1500,3,0,False
2024-12-03 22:42:02.893069,13,1500,3,0,False
2024-12-03 22:42:03.545507,16,1500,3,0,False
2024-12-03 22:42:04.046388,16,1500,3,0,False
2024-12-03 22:42:04.730398,16,1500,3,0,False
2024-12-03 22:42:05.323598,16,1500,3,0,False
2024-12-03 22:42:05.833932,16,1500,3,0,False
2024-12-03 22:42:06.357112,16,1500,3,0,False
2024-12-03 22:42:06.896584,16,1500,3,0,False
2024-12-03 22:42:07.425221,16,1500,3,0,False
2024-12-03 22:42:07.973392,16,1500,3,0,False
2024-12-03 22:42:08.539365,16,1500,3,0,False
2024-12-03 22:42:09.063853,16,1500,3,0,False
2024-12-03 22:42:09.674200,16,1500,3,0,False
2024-12-03 22:42:10.316572,16,1500,3,0,False
2024-12-03 22:42:11.107776,15,1500,3,0,False
2024-12-03 22:42:11.763750,16,1500,3,0,False
2024-12-03 22:42:12.346136,16,1500,3,0,False
2024-12-03 22:42:12.862760,16,1500,3,0,False
2024-12-03 22:42:13.462437,16,1500,3,0,False
2024-12-03 22:42:13.987773,16,1500,3,0,False
2024-12-03 22:42:14.560350,16,1500,3,0,False
2024-12-03 22:42:15.101854,16,1500,3,0,False
2024-12-03 22:42:15.617098,16,1500,3,0,False
2024-12-03 22:42:16.142487,16,1500,3,0,False
2024-12-03 22:41:47.344978,8,1800,1,0,False
2024-12-03 22:41:49.163077,8,1800,1,0,False
2024-12-03 22:41:51.045182,8,1800,1,0,False
2024-12-03 22:41:52.702207,8,1800,1,0,False
2024-12-03 22:41:54.567939,8,1800,1,0,False
2024-12-03 22:41:56.523212,8,1800,1,0,False
2024-12-03 22:41:58.847940,8,1800,1,0,False
2024-12-03 22:42:01.022910,8,1800,1,0,False
2024-12-03 22:42:04.025891,8,1800,1,0,False
2024-12-03 22:42:06.142653,8,1800,1,0,False
2024-12-03 22:42:08.253626,8,1800,1,0,False
2024-12-03 22:42:10.740882,8,1800,1,0,False
2024-12-03 22:42:13.155080,8,1800,1,0,False
2024-12-03 22:42:15.349215,8,1800,1,0,False
2024-12-03 22:42:17.465679,8,1800,1,0,False
2024-12-03 22:42:16.735573,16,1500,3,0,False
2024-12-03 22:42:17.225855,16,1500,3,0,False
2024-12-03 22:42:17.754746,16,1500,3,0,False
2024-12-03 22:42:18.329311,16,1500,3,0,False
2024-12-03 22:42:18.863768,16,1500,3,0,False
2024-12-03 22:42:19.551358,16,1500,3,0,False
2024-12-03 22:42:20.352664,16,1500,3,0,False
2024-12-03 22:42:20.924699,16,1500,3,0,False
2024-12-03 22:42:21.545244,16,1500,3,0,False
2024-12-03 22:42:22.305608,16,1500,3,0,False
2024-12-03 22:42:22.989055,16,1500,3,0,False
2024-12-03 22:42:23.663901,16,1500,3,0,False
2024-12-03 22:42:24.357391,16,1500,3,0,False
2024-12-03 22:42:25.053274,16,1500,3,0,False
2024-12-03 22:42:25.723213,16,1500,3,0,False
2024-12-03 22:42:26.346760,16,1500,3,0,False
2024-12-03 22:42:26.853815,16,1500,3,0,False
2024-12-03 22:42:27.490585,16,1500,3,0,False
2024-12-03 22:42:28.036648,16,1500,3,0,False
2024-12-03 22:42:28.734555,16,1500,3,0,False
2024-12-03 22:42:29.244021,16,1500,3,0,False
2024-12-03 22:42:29.872368,16,1500,3,0,False
2024-12-03 22:42:30.536122,16,1500,3,0,False
2024-12-03 22:42:31.219484,16,1500,3,0,False
2024-12-03 22:42:31.837012,16,1500,3,0,False
2024-12-03 22:42:32.421255,16,1500,3,0,False
2024-12-03 22:42:33.055669,16,1500,3,0,False
2024-12-03 22:42:33.732761,16,1500,3,0,False
2024-12-03 22:42:34.347964,16,1500,3,0,False
2024-12-03 22:42:34.966698,16,1500,3,0,False
2024-12-03 22:42:35.614668,16,1500,3,0,False
2024-12-03 22:42:36.285176,16,1500,3,0,False
2024-12-03 22:42:36.929378,16,1500,3,0,False
2024-12-03 22:42:37.814355,16,1500,3,0,False
2024-12-03 22:42:38.656699,16,1500,3,0,False
2024-12-03 22:42:39.203443,16,1500,3,0,False
2024-12-03 22:42:39.754197,16,1500,3,0,False
2024-12-03 22:42:40.411376,16,1500,3,0,False
2024-12-03 22:42:41.019219,16,1500,3,0,False
2024-12-03 22:42:41.655899,16,1500,3,0,False
2024-12-03 22:42:42.211555,16,1500,3,0,False
2024-12-03 22:42:42.728583,16,1500,3,0,False
2024-12-03 22:42:43.317379,16,1500,3,0,False
2024-12-03 22:42:43.928080,16,1500,3,0,False
2024-12-03 22:42:44.575458,16,1500,3,0,False
2024-12-03 22:42:45.241531,16,1500,3,0,False
2024-12-03 22:42:45.841261,16,1500,3,0,False
2024-12-03 22:42:46.453610,16,1500,3,0,False
2024-12-03 22:42:47.051166,16,1500,3,0,False
2024-12-03 22:42:47.639714,16,1500,3,0,False
2024-12-03 22:42:48.370997,16,1500,3,0,False
2024-12-03 22:42:49.353978,11,1500,3,0,False
2024-12-03 22:42:50.031079,15,1500,3,0,False
2024-12-03 22:42:50.673383,16,1500,3,0,False
2024-12-03 22:42:51.382476,16,1500,3,0,False
2024-12-03 22:42:52.022033,16,1500,3,0,False
2024-12-03 22:42:52.610780,16,1500,3,0,False
2024-12-03 22:42:53.266682,16,1500,3,0,False
2024-12-03 22:42:53.758163,16,1500,3,0,False
2024-12-03 22:42:54.218257,22,1500,3,0,False
2024-12-03 22:42:19.949565,8,1800,1,0,False
2024-12-03 22:42:22.459355,8,1800,1,0,False
2024-12-03 22:42:25.261670,8,1800,1,0,False
2024-12-03 22:42:27.533239,8,1800,1,0,False
2024-12-03 22:42:29.702242,8,1800,1,0,False
2024-12-03 22:42:32.412925,8,1800,1,0,False
2024-12-03 22:42:34.935766,8,1800,1,0,False
2024-12-03 22:42:37.760104,8,1800,1,0,False
2024-12-03 22:42:40.467918,8,1800,1,0,False
2024-12-03 22:42:42.943050,8,1800,1,0,False
2024-12-03 22:42:45.613205,8,1800,1,0,False
2024-12-03 22:42:48.313055,8,1800,1,0,False
2024-12-03 22:42:51.456840,8,1800,1,0,False
2024-12-03 22:42:54.025252,8,1800,1,0,False
2024-12-03 22:42:56.154101,8,1800,1,0,False
