timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-10-10 10:37:28.990613,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,20,"{'data_quality': 552, 'parallelism': 1}",2.67,-1,80,-1
2025-10-10 10:37:28.993745,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,115,"{'data_quality': 224, 'model_size': 3, 'parallelism': 1}",2.67,-1,0,-1
2025-10-10 10:37:28.996267,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",2.67,-1,50,-1
2025-10-10 10:37:38.993194,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 552, 'parallelism': 1}",1.76,-1,80,-1
2025-10-10 10:37:38.995712,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,253,"{'data_quality': 128, 'model_size': 3, 'parallelism': 1}",5.24,-1,3,-1
2025-10-10 10:37:38.998220,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:37:48.994237,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 552, 'parallelism': 1}",1.71,-1,80,-1
2025-10-10 10:37:48.996952,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,131,"{'data_quality': 128, 'model_size': 2, 'parallelism': 1}",5.29,-1,4,-1
2025-10-10 10:37:49.001901,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:37:58.994770,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 606, 'parallelism': 1}",2.02,-1,80,-1
2025-10-10 10:37:58.997813,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,220,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",4.98,-1,4,-1
2025-10-10 10:37:59.001214,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,6,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:08.994727,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,20,"{'data_quality': 606, 'parallelism': 1}",1.99,-1,80,-1
2025-10-10 10:38:08.997526,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,231,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.01,-1,3,-1
2025-10-10 10:38:09.000245,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,6,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:18.998377,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 606, 'parallelism': 1}",1.95,-1,80,-1
2025-10-10 10:38:19.001433,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,252,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.05,-1,3,-1
2025-10-10 10:38:19.003962,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,6,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:28.996539,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 606, 'parallelism': 1}",1.91,-1,80,-1
2025-10-10 10:38:28.999072,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,195,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.09,-1,4,-1
2025-10-10 10:38:29.001824,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:38.997136,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,21,"{'data_quality': 606, 'parallelism': 1}",1.89,-1,80,-1
2025-10-10 10:38:38.999959,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,216,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.11,-1,4,-1
2025-10-10 10:38:39.002485,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:48.997811,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 606, 'parallelism': 1}",1.86,-1,80,-1
2025-10-10 10:38:49.000591,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,220,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.14,-1,4,-1
2025-10-10 10:38:49.003270,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:38:58.998334,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 606, 'parallelism': 1}",1.84,-1,79,-1
2025-10-10 10:38:59.001205,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,195,"{'data_quality': 198, 'model_size': 2, 'parallelism': 1}",5.16,-1,4,-1
2025-10-10 10:38:59.003769,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,5,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-10-10 10:39:08.999248,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 606, 'parallelism': 1}",1.83,-1,80,-1
