index,rep,timestamp,pixel,pixel_thresh,fps,fps_thresh,energy,cores,free_cores
4,5,2024-12-03 11:42:18.789221,1000.0,1000,39.75,33,0,3.0,0.0
4,5,2024-12-03 11:42:23.907542,1000.0,1000,32.0,33,0,2.0,1.0
5,1,2024-12-03 11:42:29.134167,1000.0,1000,40.0,33,0,3.0,0.0
5,1,2024-12-03 11:42:34.442230,1000.0,1000,32.0,33,0,2.0,1.0
5,1,2024-12-03 11:42:39.845206,1000.0,1000,40.8,33,0,3.0,0.0
5,1,2024-12-03 11:42:45.134633,1000.0,1000,32.25,33,0,2.0,1.0
5,1,2024-12-03 11:42:50.394243,1000.0,1000,40.0,33,0,3.0,0.0
5,1,2024-12-03 11:42:55.641067,1000.0,1000,31.5,33,0,2.0,1.0
5,1,2024-12-03 11:42:58.736819,1000.0,1000,41.25,32,0,3.0,6
5,1,2024-12-03 11:43:03.896553,1000.0,1000,34.2,32,0,2.0,4.0
5,1,2024-12-03 11:43:08.900285,1000.0,1000,36.9,32,0,2.0,4.0
5,1,2024-12-03 11:43:14.337266,1000.0,1000,20.5,32,0,1.0,5.0
5,2,2024-12-03 11:43:19.870787,1000.0,1000,32.2,32,0,2.0,4.0
5,2,2024-12-03 11:43:24.874763,1000.0,1000,32.1,32,0,2.0,4.0
5,2,2024-12-03 11:43:29.879740,1000.0,1000,31.933333333333334,32,0,2.0,4.0
5,2,2024-12-03 11:43:35.193022,1000.0,1000,41.4,32,0,3.0,3.0
5,2,2024-12-03 11:43:40.533426,1000.0,1000,33.8,32,0,2.0,4.0
5,2,2024-12-03 11:43:45.537175,1000.0,1000,32.22222222222222,32,0,2.0,4.0
5,2,2024-12-03 11:43:49.139241,1000.0,800,32.25,25,0,2.0,4
5,2,2024-12-03 11:43:54.309766,800.0,800,25.0,25,0,1.0,3.0
5,2,2024-12-03 11:43:59.312846,800.0,800,24.0,25,0,1.0,3.0
5,2,2024-12-03 11:44:04.582384,800.0,800,31.6,25,0,2.0,2.0
5,3,2024-12-03 11:44:09.826306,800.0,800,19.4,25,0,1.0,3.0
5,3,2024-12-03 11:44:14.988788,800.0,800,42.8,25,0,2.0,2.0
5,3,2024-12-03 11:44:20.244183,800.0,800,29.8,25,0,1.0,3.0
5,3,2024-12-03 11:44:25.247784,800.0,800,22.75,25,0,1.0,3.0
5,3,2024-12-03 11:44:30.506438,800.0,800,40.0,25,0,2.0,2.0
5,3,2024-12-03 11:44:35.807190,800.0,800,24.0,25,0,1.0,3.0
5,3,2024-12-03 11:44:39.523557,800.0,1000,32.0,33,0,2.0,5
5,3,2024-12-03 11:44:44.798079,1000.0,1000,37.0,33,0,3.0,2.0
5,3,2024-12-03 11:44:50.082151,1000.0,1000,32.0,33,0,2.0,3.0
5,3,2024-12-03 11:44:55.280548,1000.0,1000,24.0,33,0,3.0,2.0
5,4,2024-12-03 11:45:00.446222,1000.0,1000,42.6,33,0,4.0,1.0
5,4,2024-12-03 11:45:05.732272,1000.0,1000,37.4,33,0,3.0,2.0
5,4,2024-12-03 11:45:11.055196,1000.0,1000,24.8,33,0,2.0,3.0
5,4,2024-12-03 11:45:16.451272,1000.0,1000,40.0,33,0,3.0,2.0
5,4,2024-12-03 11:45:21.683141,1000.0,1000,32.0,33,0,2.0,3.0
5,4,2024-12-03 11:45:27.033252,1000.0,1000,34.8,33,0,3.0,2.0
5,4,2024-12-03 11:45:29.726902,900.0,900,34.0,31,0,3.0,10
5,4,2024-12-03 11:45:34.732323,900.0,900,61.55555555555556,31,0,7.0,10
5,4,2024-12-03 11:45:40.017539,900.0,900,35.0,31,0,6.0,4.0
5,4,2024-12-03 11:45:45.207456,900.0,900,39.6,31,0,5.0,5.0
5,5,2024-12-03 11:45:50.480310,900.0,900,33.8,31,0,4.0,6.0
5,5,2024-12-03 11:45:55.485089,900.0,900,41.2,31,0,4.0,6.0
5,5,2024-12-03 11:46:00.764510,900.0,900,46.6,31,0,3.0,7.0
5,5,2024-12-03 11:46:06.100810,900.0,900,35.0,31,0,2.0,8.0
5,5,2024-12-03 11:46:11.536962,900.0,900,19.25,31,0,1.0,9.0
5,5,2024-12-03 11:46:17.050716,900.0,900,32.0,31,0,2.0,8.0
5,5,2024-12-03 11:46:20.159155,900.0,1000,32.8,27,0,2.0,9
5,5,2024-12-03 11:46:25.436801,1000.0,1000,16.0,27,0,1.0,8.0
5,5,2024-12-03 11:46:30.826076,1000.0,1000,31.2,27,0,2.0,7.0
5,5,2024-12-03 11:46:36.287976,1000.0,1000,16.0,27,0,1.0,8.0
3,1,2024-12-03 11:46:42.476114,1000.0,1000,20.6,27,0,2.0,7.0
3,1,2024-12-03 11:46:47.957998,1000.0,1000,45.5,27,0,3.0,6.0
3,1,2024-12-03 11:46:53.166924,1000.0,1000,32.0,27,0,2.0,7.0
3,1,2024-12-03 11:46:58.933664,1000.0,1000,21.8,27,0,1.0,8.0
3,1,2024-12-03 11:47:04.281220,1000.0,1000,32.0,27,0,2.0,7.0
3,1,2024-12-03 11:47:09.532026,1000.0,1000,15.333333333333334,27,0,1.0,8.0
3,2,2024-12-03 11:47:10.558928,1000.0,900,15.0,29,0,2.0,7
3,2,2024-12-03 11:47:15.747114,900.0,900,48.2,29,0,3.0,4.0
3,2,2024-12-03 11:47:21.039921,900.0,900,39.8,29,0,2.0,5.0
3,2,2024-12-03 11:47:26.335139,900.0,900,22.0,29,0,1.0,6.0
3,2,2024-12-03 11:47:31.692704,900.0,900,38.6,29,0,2.0,5.0
3,2,2024-12-03 11:47:37.033539,900.0,900,16.0,29,0,1.0,6.0
3,2,2024-12-03 11:47:42.911787,900.0,900,33.4,29,0,2.0,5.0
3,2,2024-12-03 11:47:48.342601,900.0,900,22.6,29,0,1.0,6.0
3,2,2024-12-03 11:47:53.988893,900.0,900,33.75,29,0,2.0,5.0
3,2,2024-12-03 11:47:59.365289,900.0,900,24.0,29,0,1.0,6.0
3,3,2024-12-03 11:48:00.763560,900.0,800,26.75,34,0,2.0,8
3,3,2024-12-03 11:48:05.941627,800.0,800,61.75,34,0,3.0,5.0
3,3,2024-12-03 11:48:11.201011,800.0,800,37.6,34,0,2.0,6.0
3,3,2024-12-03 11:48:16.637664,800.0,800,24.0,34,0,1.0,7.0
3,3,2024-12-03 11:48:21.889165,800.0,800,35.4,34,0,2.0,6.0
3,3,2024-12-03 11:48:26.894144,800.0,800,40.1,34,0,2.0,6.0
3,3,2024-12-03 11:48:32.137051,800.0,800,26.2,34,0,1.0,7.0
3,3,2024-12-03 11:48:37.469188,800.0,800,45.2,34,0,2.0,6.0
3,3,2024-12-03 11:48:42.692197,800.0,800,25.0,34,0,1.0,7.0
3,3,2024-12-03 11:48:48.159533,800.0,800,42.6,34,0,2.0,6.0
3,4,2024-12-03 11:48:51.397474,900.0,900,24.0,35,0,1.0,9
3,4,2024-12-03 11:48:56.595228,900.0,900,39.8,35,0,2.0,7.0
3,4,2024-12-03 11:49:01.925887,900.0,900,23.5,35,0,1.0,8.0
3,4,2024-12-03 11:49:07.293726,900.0,900,39.8,35,0,2.0,7.0
3,4,2024-12-03 11:49:12.597602,900.0,900,23.6,35,0,1.0,8.0
3,4,2024-12-03 11:49:17.793027,900.0,900,39.8,35,0,2.0,7.0
3,4,2024-12-03 11:49:23.065161,900.0,900,24.0,35,0,1.0,8.0
3,4,2024-12-03 11:49:28.364489,900.0,900,36.8,35,0,2.0,7.0
3,4,2024-12-03 11:49:33.369607,900.0,900,37.9,35,0,2.0,7.0
3,4,2024-12-03 11:49:38.373753,900.0,900,37.6,35,0,2.0,7.0
3,5,2024-12-03 11:49:41.610262,1000.0,1000,38.2,31,0,2.0,3
3,5,2024-12-03 11:49:46.921381,1000.0,1000,18.25,31,0,1.0,2.0
3,5,2024-12-03 11:49:52.156347,1000.0,1000,31.8,31,0,2.0,1.0
3,5,2024-12-03 11:49:57.176820,1000.0,1000,28.77777777777778,31,0,2.0,1.0
3,5,2024-12-03 11:50:03.070996,1000.0,1000,41.4,31,0,3.0,0.0
3,5,2024-12-03 11:50:08.306170,1000.0,1000,32.0,31,0,2.0,1.0
3,5,2024-12-03 11:50:13.310735,1000.0,1000,24.8,31,0,2.0,1.0
3,5,2024-12-03 11:50:18.620557,1000.0,1000,34.6,31,0,3.0,0.0
3,5,2024-12-03 11:50:23.931070,1000.0,1000,32.0,31,0,2.0,1.0
3,5,2024-12-03 11:50:28.934846,1000.0,1000,32.0,31,0,2.0,1.0
