timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-06-28 17:23:01.048532,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,25,"{'data_quality': 700, 'parallelism': 1}",2.0,-1,75,-1
2025-06-28 17:23:01.104219,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 256, 'model_size': 3, 'parallelism': 1}",2.0,-1,0,-1
2025-06-28 17:23:01.158315,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.0,-1,47,-1
2025-06-28 17:23:10.976731,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 634, 'parallelism': 1}",2.24,-1,89,-1
2025-06-28 17:23:11.041435,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 182, 'model_size': 5, 'parallelism': 1}",3.05,-1,0,-1
2025-06-28 17:23:11.104630,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 58, 'model_size': 1, 'parallelism': 1}",2.15,-1,46,-1
2025-06-28 17:23:20.981087,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,29,"{'data_quality': 662, 'parallelism': 1}",1.62,-1,66,-1
2025-06-28 17:23:21.040276,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 320, 'model_size': 4, 'parallelism': 1}",5.44,-1,0,-1
2025-06-28 17:23:21.100930,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 50, 'model_size': 1, 'parallelism': 1}",1.11,-1,47,-1
2025-06-28 17:23:30.976570,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,31,"{'data_quality': 695, 'parallelism': 1}",1.6,-1,61,-1
2025-06-28 17:23:31.033652,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 320, 'model_size': 5, 'parallelism': 1}",4.78,-1,0,-1
2025-06-28 17:23:31.089731,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 58, 'model_size': 1, 'parallelism': 1}",1.05,-1,46,-1
2025-06-28 17:23:40.991759,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,25,"{'data_quality': 610, 'parallelism': 1}",1.63,-1,77,-1
2025-06-28 17:23:41.044666,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 312, 'model_size': 5, 'parallelism': 1}",5.16,-1,0,-1
2025-06-28 17:23:41.104762,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,46,-1
2025-06-28 17:23:50.979538,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 628, 'parallelism': 1}",1.35,-1,43,-1
2025-06-28 17:23:51.033817,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,222,"{'data_quality': 294, 'model_size': 4, 'parallelism': 1}",6.01,-1,0,-1
2025-06-28 17:23:51.095607,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 59, 'model_size': 1, 'parallelism': 1}",1.06,-1,45,-1
2025-06-28 17:24:00.992891,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,24,"{'data_quality': 575, 'parallelism': 1}",1.51,-1,79,-1
2025-06-28 17:24:01.043076,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,67,"{'data_quality': 246, 'model_size': 4, 'parallelism': 1}",4.77,-1,0,-1
2025-06-28 17:24:01.097590,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,45,-1
2025-06-28 17:24:10.978494,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,19,"{'data_quality': 595, 'parallelism': 1}",1.37,-1,48,-1
2025-06-28 17:24:11.028630,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 275, 'model_size': 4, 'parallelism': 1}",4.66,-1,0,-1
2025-06-28 17:24:11.087572,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.0,-1,47,-1
2025-06-28 17:24:20.978763,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,26,"{'data_quality': 659, 'parallelism': 1}",1.72,-1,72,-1
2025-06-28 17:24:21.032912,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 306, 'model_size': 4, 'parallelism': 1}",4.53,-1,0,-1
2025-06-28 17:24:21.095820,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 52, 'model_size': 1, 'parallelism': 1}",1.0,-1,47,-1
2025-06-28 17:24:30.986149,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,26,"{'data_quality': 627, 'parallelism': 1}",1.64,-1,75,-1
2025-06-28 17:24:31.039698,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,668,"{'data_quality': 305, 'model_size': 3, 'parallelism': 1}",5.23,-1,0,-1
2025-06-28 17:24:31.105558,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 47, 'model_size': 1, 'parallelism': 1}",1.14,-1,47,-1
2025-06-28 17:24:40.977503,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,22,"{'data_quality': 628, 'parallelism': 1}",1.28,-1,43,-1
2025-06-28 17:24:41.035382,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,438,"{'data_quality': 205, 'model_size': 4, 'parallelism': 1}",5.16,-1,0,-1
2025-06-28 17:24:41.093810,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 51, 'model_size': 1, 'parallelism': 1}",1.0,-1,46,-1
2025-06-28 17:24:50.994237,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,19,"{'data_quality': 580, 'parallelism': 1}",1.47,-1,49,-1
2025-06-28 17:24:51.050647,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,189,"{'data_quality': 228, 'model_size': 2, 'parallelism': 1}",6.1,-1,4,-1
2025-06-28 17:24:51.105502,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 58, 'model_size': 1, 'parallelism': 1}",1.05,-1,47,-1
2025-06-28 17:25:00.991752,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,20,"{'data_quality': 599, 'parallelism': 1}",1.36,-1,47,-1
2025-06-28 17:25:01.051462,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,262,"{'data_quality': 166, 'model_size': 4, 'parallelism': 1}",2.63,-1,0,-1
2025-06-28 17:25:01.107242,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.16,-1,47,-1
2025-06-28 17:25:10.993449,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,26,"{'data_quality': 692, 'parallelism': 1}",1.47,-1,37,-1
2025-06-28 17:25:11.050912,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,221,"{'data_quality': 145, 'model_size': 3, 'parallelism': 1}",5.39,-1,3,-1
2025-06-28 17:25:11.104242,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.2,-1,46,-1
2025-06-28 17:25:20.994992,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,30,"{'data_quality': 717, 'parallelism': 1}",2.55,-1,95,-1
2025-06-28 17:25:21.045830,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,358,"{'data_quality': 151, 'model_size': 3, 'parallelism': 1}",3.8,-1,2,-1
2025-06-28 17:25:21.109746,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",1.08,-1,46,-1
2025-06-28 17:25:30.985705,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,35,"{'data_quality': 712, 'parallelism': 1}",1.5,-1,55,-1
2025-06-28 17:25:31.038978,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,252,"{'data_quality': 147, 'model_size': 3, 'parallelism': 1}",5.5,-1,3,-1
