timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-06-29 10:06:22.480436,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,25,"{'data_quality': 700, 'parallelism': 1}",2.0,-1,75,-1
2025-06-29 10:06:22.534488,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 256, 'model_size': 3, 'parallelism': 1}",2.0,-1,0,-1
2025-06-29 10:06:22.603743,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.0,-1,48,-1
2025-06-29 10:06:32.408326,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,3,"{'data_quality': 212, 'parallelism': 1}",2.0,-1,100,-1
2025-06-29 10:06:32.455308,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 228, 'model_size': 5, 'parallelism': 1}",1.0,-1,0,-1
2025-06-29 10:06:32.504171,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 21, 'model_size': 1, 'parallelism': 1}",2.0,-1,51,-1
2025-06-29 10:06:42.417355,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,29,"{'data_quality': 753, 'parallelism': 1}",2.0,-1,66,-1
2025-06-29 10:06:42.472831,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,548,"{'data_quality': 129, 'model_size': 3, 'parallelism': 1}",3.0,-1,1,-1
2025-06-29 10:06:42.519929,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 26, 'model_size': 1, 'parallelism': 1}",3.0,-1,48,-1
2025-06-29 10:06:52.406696,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,6,"{'data_quality': 288, 'parallelism': 1}",4.0,-1,100,-1
2025-06-29 10:06:52.457368,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,87,"{'data_quality': 175, 'model_size': 1, 'parallelism': 1}",4.0,-1,10,-1
