timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-07-02 02:45:54.636537,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,25,"{'data_quality': 550, 'parallelism': 1}",2.67,-1,80,-1
2025-07-02 02:45:54.695165,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,772,"{'data_quality': 224, 'model_size': 3, 'parallelism': 1}",2.67,-1,0,-1
2025-07-02 02:45:54.737119,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.67,-1,47,-1
2025-07-02 02:46:04.564841,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,38,"{'data_quality': 724, 'parallelism': 1}",5.0,-1,80,-1
2025-07-02 02:46:04.610565,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 278, 'model_size': 4, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 02:46:04.659395,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,16,"{'data_quality': 10, 'model_size': 1, 'parallelism': 1}",2.0,-1,50,-1
2025-07-02 02:46:14.566525,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,30,"{'data_quality': 584, 'parallelism': 1}",1.0,-1,31,-1
2025-07-02 02:46:14.615529,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,258,"{'data_quality': 144, 'model_size': 2, 'parallelism': 1}",3.0,-1,4,-1
2025-07-02 02:46:14.660817,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 24, 'model_size': 1, 'parallelism': 1}",4.0,-1,48,-1
2025-07-02 02:46:24.565771,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,13,"{'data_quality': 449, 'parallelism': 1}",6.0,-1,80,-1
2025-07-02 02:46:24.613359,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,207,"{'data_quality': 140, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 02:46:24.659859,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 44, 'model_size': 1, 'parallelism': 1}",1.0,-1,49,-1
2025-07-02 02:46:34.567922,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,50,"{'data_quality': 762, 'parallelism': 1}",2.0,-1,38,-1
2025-07-02 02:46:34.621037,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 198, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 02:46:34.668395,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 56, 'model_size': 1, 'parallelism': 1}",5.0,-1,47,-1
2025-07-02 02:46:44.569427,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,58,"{'data_quality': 829, 'parallelism': 1}",1.0,-1,16,-1
2025-07-02 02:46:44.620108,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,744,"{'data_quality': 269, 'model_size': 2, 'parallelism': 1}",2.0,-1,1,-1
2025-07-02 02:46:44.678465,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 60, 'model_size': 1, 'parallelism': 1}",4.0,-1,45,-1
2025-07-02 02:46:54.572583,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,53,"{'data_quality': 824, 'parallelism': 1}",2.0,-1,36,-1
2025-07-02 02:46:54.628926,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,581,"{'data_quality': 250, 'model_size': 3, 'parallelism': 1}",3.0,-1,0,-1
2025-07-02 02:46:54.675169,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,21,"{'data_quality': 42, 'model_size': 1, 'parallelism': 1}",3.0,-1,46,-1
2025-07-02 02:47:04.571848,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,11,"{'data_quality': 373, 'parallelism': 1}",2.0,-1,80,-1
2025-07-02 02:47:04.622006,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 256, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 02:47:04.668360,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,16,"{'data_quality': 10, 'model_size': 1, 'parallelism': 1}",3.0,-1,50,-1
2025-07-02 02:47:14.571465,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,51,"{'data_quality': 770, 'parallelism': 1}",1.0,-1,18,-1
2025-07-02 02:47:14.633330,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,227,"{'data_quality': 178, 'model_size': 1, 'parallelism': 1}",2.0,-1,3,-1
