timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-06-30 09:44:44.412039,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,46,"{'data_quality': 700, 'parallelism': 1}",2.67,-1,62,-1
2025-06-30 09:44:44.414940,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,566,"{'data_quality': 256, 'model_size': 3, 'parallelism': 1}",2.67,-1,0,-1
2025-06-30 09:44:44.421429,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.67,-1,48,-1
2025-06-30 09:44:54.410667,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,20,"{'data_quality': 522, 'parallelism': 1}",4.0,-1,80,-1
2025-06-30 09:44:54.413830,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,510,"{'data_quality': 158, 'model_size': 4, 'parallelism': 1}",2.0,-1,0,-1
2025-06-30 09:44:54.417694,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 36, 'model_size': 1, 'parallelism': 1}",1.0,-1,48,-1
2025-06-30 09:45:04.411452,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,24,"{'data_quality': 568, 'parallelism': 1}",5.0,-1,80,-1
2025-06-30 09:45:04.414691,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,848,"{'data_quality': 283, 'model_size': 1, 'parallelism': 1}",1.0,-1,1,-1
2025-06-30 09:45:04.418297,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,16,"{'data_quality': 12, 'model_size': 1, 'parallelism': 1}",1.0,-1,55,-1
2025-06-30 09:45:14.411985,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,27,"{'data_quality': 608, 'parallelism': 1}",6.0,-1,80,-1
2025-06-30 09:45:14.414880,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,523,"{'data_quality': 230, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 09:45:14.418216,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 16, 'model_size': 1, 'parallelism': 1}",1.0,-1,54,-1
2025-06-30 09:45:24.412816,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,16,"{'data_quality': 432, 'parallelism': 1}",1.0,-1,58,-1
2025-06-30 09:45:24.416513,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,273,"{'data_quality': 134, 'model_size': 3, 'parallelism': 1}",3.0,-1,2,-1
2025-06-30 09:45:24.419219,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 36, 'model_size': 1, 'parallelism': 1}",3.0,-1,49,-1
2025-06-30 09:45:34.413162,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,49,"{'data_quality': 774, 'parallelism': 1}",1.0,-1,19,-1
2025-06-30 09:45:34.416454,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 248, 'model_size': 4, 'parallelism': 1}",2.0,-1,0,-1
2025-06-30 09:45:34.420072,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 19, 'model_size': 1, 'parallelism': 1}",3.0,-1,49,-1
2025-06-30 09:45:44.416545,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,13,"{'data_quality': 373, 'parallelism': 1}",1.0,-1,72,-1
2025-06-30 09:45:44.419475,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 200, 'model_size': 2, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 09:45:44.422152,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 47, 'model_size': 1, 'parallelism': 1}",1.0,-1,49,-1
2025-06-30 09:45:54.413854,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,43,"{'data_quality': 712, 'parallelism': 1}",1.0,-1,22,-1
2025-06-30 09:45:54.416544,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,509,"{'data_quality': 266, 'model_size': 2, 'parallelism': 1}",2.0,-1,1,-1
2025-06-30 09:45:54.419295,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 40, 'model_size': 1, 'parallelism': 1}",5.0,-1,48,-1
2025-06-30 09:46:04.417875,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,52,"{'data_quality': 805, 'parallelism': 1}",1.0,-1,18,-1
