timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-06-30 11:28:04.648325,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,46,"{'data_quality': 700, 'parallelism': 1}",2.67,-1,62,-1
2025-06-30 11:28:04.652623,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,859,"{'data_quality': 256, 'model_size': 3, 'parallelism': 1}",2.67,-1,1,-1
2025-06-30 11:28:04.669431,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.67,-1,47,-1
2025-06-30 11:28:14.647840,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,18,"{'data_quality': 488, 'parallelism': 1}",2.0,-1,80,-1
2025-06-30 11:28:14.650649,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,657,"{'data_quality': 305, 'model_size': 2, 'parallelism': 1}",3.0,-1,1,-1
2025-06-30 11:28:14.657232,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 48, 'model_size': 1, 'parallelism': 1}",1.0,-1,48,-1
2025-06-30 11:28:24.648712,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,9,"{'data_quality': 348, 'parallelism': 1}",4.0,-1,80,-1
2025-06-30 11:28:24.652374,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,693,"{'data_quality': 298, 'model_size': 2, 'parallelism': 1}",2.0,-1,0,-1
2025-06-30 11:28:24.668935,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,16,"{'data_quality': 6, 'model_size': 1, 'parallelism': 1}",2.0,-1,55,-1
2025-06-30 11:28:34.648972,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,7,"{'data_quality': 277, 'parallelism': 1}",1.0,-1,80,-1
2025-06-30 11:28:34.651761,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 291, 'model_size': 5, 'parallelism': 1}",2.0,-1,0,-1
2025-06-30 11:28:34.661401,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 52, 'model_size': 1, 'parallelism': 1}",2.0,-1,47,-1
2025-06-30 11:28:44.650089,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,12,"{'data_quality': 366, 'parallelism': 1}",1.0,-1,75,-1
2025-06-30 11:28:44.652990,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 174, 'model_size': 4, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:28:44.662599,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 41, 'model_size': 1, 'parallelism': 1}",5.0,-1,50,-1
2025-06-30 11:28:54.650212,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,58,"{'data_quality': 853, 'parallelism': 1}",1.0,-1,16,-1
2025-06-30 11:28:54.652816,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,400,"{'data_quality': 132, 'model_size': 1, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:28:54.661038,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",6.0,-1,51,-1
2025-06-30 11:29:04.650130,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,27,"{'data_quality': 556, 'parallelism': 1}",1.0,-1,36,-1
2025-06-30 11:29:04.653054,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 262, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:29:04.664660,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 34, 'model_size': 1, 'parallelism': 1}",4.0,-1,51,-1
2025-06-30 11:29:14.650503,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,49,"{'data_quality': 739, 'parallelism': 1}",3.0,-1,59,-1
2025-06-30 11:29:14.657216,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 208, 'model_size': 5, 'parallelism': 1}",2.0,-1,0,-1
2025-06-30 11:29:14.662079,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 39, 'model_size': 1, 'parallelism': 1}",5.0,-1,48,-1
2025-06-30 11:29:24.651185,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,35,"{'data_quality': 633, 'parallelism': 1}",1.0,-1,27,-1
2025-06-30 11:29:24.658200,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 190, 'model_size': 4, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:29:24.662092,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 15, 'model_size': 1, 'parallelism': 1}",1.0,-1,55,-1
2025-06-30 11:29:34.652248,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,9,"{'data_quality': 306, 'parallelism': 1}",1.0,-1,80,-1
2025-06-30 11:29:34.664258,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,523,"{'data_quality': 211, 'model_size': 5, 'parallelism': 1}",6.0,-1,1,-1
2025-06-30 11:29:34.666973,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 27, 'model_size': 1, 'parallelism': 1}",5.0,-1,50,-1
2025-06-30 11:29:44.653057,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,1,"{'data_quality': 123, 'parallelism': 1}",1.0,-1,80,-1
2025-06-30 11:29:44.660522,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 286, 'model_size': 4, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:29:44.663717,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 35, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-06-30 11:29:54.657473,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,4,"{'data_quality': 209, 'parallelism': 1}",3.0,-1,80,-1
2025-06-30 11:29:54.662656,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 226, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:29:54.667437,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 43, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-06-30 11:30:04.655435,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,11,"{'data_quality': 381, 'parallelism': 1}",3.0,-1,80,-1
2025-06-30 11:30:04.661808,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 220, 'model_size': 4, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:30:04.664878,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 32, 'model_size': 1, 'parallelism': 1}",3.0,-1,50,-1
2025-06-30 11:30:14.656875,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,24,"{'data_quality': 534, 'parallelism': 1}",2.0,-1,78,-1
2025-06-30 11:30:14.659908,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 132, 'model_size': 5, 'parallelism': 1}",1.0,-1,0,-1
2025-06-30 11:30:14.664230,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 26, 'model_size': 1, 'parallelism': 1}",4.0,-1,51,-1
2025-06-30 11:30:24.660392,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,38,"{'data_quality': 657, 'parallelism': 1}",1.0,-1,25,-1
