timestamp,fps,pixel,cores
2024-11-26 08:36:56.901518,56,800,2
2024-11-26 08:36:57.032693,57,800,2
2024-11-26 08:36:57.197267,57,800,2
2024-11-26 08:36:57.388721,56,800,2
2024-11-26 08:36:57.574373,56,800,2
2024-11-26 08:36:57.723881,55,800,2
2024-11-26 08:36:57.843881,56,800,2
2024-11-26 08:36:57.983875,56,800,2
2024-11-26 08:36:58.145293,54,800,2
2024-11-26 08:36:58.305909,56,800,2
2024-11-26 08:36:58.503105,52,800,2
2024-11-26 08:36:58.648818,56,800,2
2024-11-26 08:36:58.782219,55,800,2
2024-11-26 08:36:58.933843,56,800,2
2024-11-26 08:36:59.123226,51,800,2
2024-11-26 08:36:59.237533,55,800,2
2024-11-26 08:36:59.378972,56,800,2
2024-11-26 08:36:59.508574,56,800,2
2024-11-26 08:36:59.715629,55,800,2
2024-11-26 08:36:59.850861,55,800,2
2024-11-26 08:36:59.996337,56,800,2
2024-11-26 08:37:00.148000,56,800,2
2024-11-26 08:37:00.314600,53,800,2
2024-11-26 08:37:00.480751,52,800,2
2024-11-26 08:37:00.627238,56,800,2
2024-11-26 08:37:00.746622,56,800,2
2024-11-26 08:37:00.882856,56,800,2
2024-11-26 08:37:01.054184,56,800,2
2024-11-26 08:37:01.183789,56,800,2
2024-11-26 08:37:01.328274,56,800,2
2024-11-26 08:37:01.484024,56,800,2
2024-11-26 08:37:01.603991,60,800,2
2024-11-26 08:37:01.742429,59,800,2
2024-11-26 08:37:01.936429,56,800,2
2024-11-26 08:37:02.062169,56,800,2
2024-11-26 08:37:02.210676,56,800,2
2024-11-26 08:37:02.371696,56,800,2
2024-11-26 08:37:02.522764,56,800,2
2024-11-26 08:37:02.677941,55,800,2
2024-11-26 08:37:02.843807,56,800,2
2024-11-26 08:37:02.956996,56,800,2
2024-11-26 08:37:03.173651,54,800,2
2024-11-26 08:37:03.318972,56,800,2
2024-11-26 08:37:03.445282,56,800,2
2024-11-26 08:37:03.611345,56,800,2
2024-11-26 08:37:03.792210,51,800,2
2024-11-26 08:37:03.949682,50,800,2
2024-11-26 08:37:04.106795,52,800,2
2024-11-26 08:37:04.243098,56,800,2
2024-11-26 08:37:04.347874,56,800,2
2024-11-26 08:37:04.468154,56,800,2
2024-11-26 08:37:04.614799,56,800,2
2024-11-26 08:37:04.764588,58,800,2
2024-11-26 08:37:04.906979,62,800,2
2024-11-26 08:37:05.088678,57,800,2
2024-11-26 08:37:05.253957,56,800,2
2024-11-26 08:37:05.400139,56,800,2
2024-11-26 08:37:05.556033,55,800,2
2024-11-26 08:37:05.706069,56,800,2
2024-11-26 08:37:05.799643,56,800,2
2024-11-26 08:37:05.926560,56,800,2
2024-11-26 08:37:05.993342,64,800,2
2024-11-26 08:37:06.110132,64,800,2
2024-11-26 08:37:06.250510,66,800,2
2024-11-26 08:37:06.384992,69,800,2
2024-11-26 08:37:06.462365,72,800,2
2024-11-26 08:37:06.544709,73,800,2
2024-11-26 08:37:06.618963,80,800,2
2024-11-26 08:37:06.704843,81,800,2
2024-11-26 08:37:06.783660,81,800,2
2024-11-26 08:37:06.878815,85,800,2
2024-11-26 08:37:06.981902,87,800,2
2024-11-26 08:37:07.070051,85,800,2
2024-11-26 08:37:07.151858,88,800,2
2024-11-26 08:37:07.228771,90,800,2
2024-11-26 08:37:07.312930,93,800,2
2024-11-26 08:37:07.394798,96,800,2
2024-11-26 08:37:07.465999,96,800,2
2024-11-26 08:37:07.594754,91,800,2
2024-11-26 08:37:07.699581,89,800,2
2024-11-26 08:37:07.762008,95,800,2
2024-11-26 08:37:07.849312,92,800,2
2024-11-26 08:37:07.964003,90,800,2
2024-11-26 08:37:08.035243,95,800,2
2024-11-26 08:37:08.129802,95,800,2
2024-11-26 08:37:08.209306,89,800,2
2024-11-26 08:37:08.333867,88,800,2
2024-11-26 08:37:08.513501,80,800,2
2024-11-26 08:37:08.668096,74,800,2
2024-11-26 08:37:08.776682,72,800,2
2024-11-26 08:37:08.937907,65,800,2
2024-11-26 08:37:09.068889,64,800,2
2024-11-26 08:37:09.225887,56,800,2
2024-11-26 08:37:09.419078,55,800,2
2024-11-26 08:37:09.584705,56,800,2
2024-11-26 08:37:09.749882,51,800,2
2024-11-26 08:37:09.937534,49,800,2
2024-11-26 08:37:10.098793,48,800,2
2024-11-26 08:37:10.234215,48,800,2
2024-11-26 08:37:10.406148,53,800,2
2024-11-26 08:37:10.531296,55,800,2
2024-11-26 08:37:10.707630,54,800,2
2024-11-26 08:37:10.888220,51,800,2
2024-11-26 08:37:11.024069,56,800,2
2024-11-26 08:37:11.158235,55,800,2
2024-11-26 08:37:11.272460,56,800,2
2024-11-26 08:37:11.439266,56,800,2
2024-11-26 08:37:11.585960,56,800,2
2024-11-26 08:37:11.742358,56,800,2
2024-11-26 08:37:11.925171,56,800,2
2024-11-26 08:37:12.076361,56,800,2
2024-11-26 08:37:12.213012,56,800,2
2024-11-26 08:37:12.332567,56,800,2
2024-11-26 08:37:12.472232,56,800,2
2024-11-26 08:37:12.629731,56,800,2
2024-11-26 08:37:12.769254,56,800,2
2024-11-26 08:37:12.905344,58,800,2
2024-11-26 08:37:13.036245,62,800,2
2024-11-26 08:37:13.196202,59,800,2
2024-11-26 08:37:13.335726,56,800,2
2024-11-26 08:37:13.491861,56,800,2
2024-11-26 08:37:13.642202,56,800,2
2024-11-26 08:37:13.839572,56,800,2
2024-11-26 08:37:14.021769,53,800,2
2024-11-26 08:37:14.167706,51,800,2
2024-11-26 08:37:14.287070,55,800,2
2024-11-26 08:37:14.408839,54,800,2
2024-11-26 08:37:14.585876,55,800,2
2024-11-26 08:37:14.725710,54,800,2
2024-11-26 08:37:14.876976,56,800,2
2024-11-26 08:37:14.998984,61,800,2
2024-11-26 08:37:15.177101,56,800,2
2024-11-26 08:37:15.317800,56,800,2
2024-11-26 08:37:15.469144,56,800,2
2024-11-26 08:37:15.635318,56,800,2
2024-11-26 08:37:15.759652,56,800,2
2024-11-26 08:37:15.925774,56,800,2
2024-11-26 08:37:16.097285,51,800,2
2024-11-26 08:37:16.329507,48,800,2
2024-11-26 08:37:16.492246,48,800,2
2024-11-26 08:37:16.627873,49,800,2
2024-11-26 08:37:16.737571,52,800,2
2024-11-26 08:37:16.867239,54,800,2
2024-11-26 08:37:17.028804,54,800,2
2024-11-26 08:37:17.205617,56,800,2
2024-11-26 08:37:17.349538,56,800,2
2024-11-26 08:37:17.482644,57,800,2
2024-11-26 08:37:17.602061,60,800,2
2024-11-26 08:37:17.734391,57,800,2
2024-11-26 08:37:17.896471,56,800,2
2024-11-26 08:37:18.082294,56,800,2
2024-11-26 08:37:18.242371,56,800,2
2024-11-26 08:37:18.479198,50,800,2
2024-11-26 08:37:18.666946,47,800,2
2024-11-26 08:37:18.803089,48,800,2
2024-11-26 08:37:18.954965,48,800,2
2024-11-26 08:37:19.121858,48,800,2
2024-11-26 08:37:19.322409,48,800,2
2024-11-26 08:37:19.487651,48,800,2
2024-11-26 08:37:19.623049,52,800,2
2024-11-26 08:37:19.823697,48,800,2
2024-11-26 08:37:19.944658,51,800,2
2024-11-26 08:37:20.084665,52,800,2
2024-11-26 08:37:20.249796,54,800,2
2024-11-26 08:37:20.394604,54,800,2
2024-11-26 08:37:20.591280,55,800,2
2024-11-26 08:37:20.761863,51,800,2
2024-11-26 08:37:20.902774,55,800,2
2024-11-26 08:37:21.105441,48,800,2
2024-11-26 08:37:21.277126,48,800,2
2024-11-26 08:37:21.424478,48,800,2
2024-11-26 08:37:21.592415,48,800,2
2024-11-26 08:37:21.737476,50,800,2
2024-11-26 08:37:21.846479,53,800,2
2024-11-26 08:37:21.963675,56,800,2
2024-11-26 08:37:22.125470,56,800,2
2024-11-26 08:37:22.265356,57,800,2
2024-11-26 08:37:22.427332,56,800,2
2024-11-26 08:37:22.542837,61,800,2
2024-11-26 08:37:22.662053,64,800,2
2024-11-26 08:37:22.801538,64,800,2
2024-11-26 08:37:22.983398,56,800,2
2024-11-26 08:37:23.140004,56,800,2
2024-11-26 08:37:23.317998,56,800,2
2024-11-26 08:37:23.491594,56,800,2
2024-11-26 08:37:23.617128,55,800,2
2024-11-26 08:37:23.756709,52,800,2
2024-11-26 08:37:23.908029,52,800,2
2024-11-26 08:37:24.024064,56,800,2
2024-11-26 08:37:24.154084,56,800,2
2024-11-26 08:37:24.298381,60,800,2
2024-11-26 08:37:24.470060,58,800,2
2024-11-26 08:37:24.605922,59,800,2
2024-11-26 08:37:24.765923,56,800,2
2024-11-26 08:37:24.912261,56,800,2
2024-11-26 08:37:25.063287,56,800,2
2024-11-26 08:37:25.204042,56,800,2
2024-11-26 08:37:25.323418,56,800,2
2024-11-26 08:37:25.469464,57,800,2
2024-11-26 08:37:25.589694,61,800,2
2024-11-26 08:37:25.744656,59,800,2
2024-11-26 08:37:25.898078,57,800,2
2024-11-26 08:37:26.096221,56,800,2
2024-11-26 08:37:26.235658,56,800,2
2024-11-26 08:37:26.370721,56,800,2
2024-11-26 08:37:26.480423,56,800,2
2024-11-26 08:37:26.600349,56,800,2
2024-11-26 08:37:26.745568,56,800,2
2024-11-26 08:37:26.912741,56,800,2
2024-11-26 08:37:27.037658,58,800,2
2024-11-26 08:37:27.156961,64,800,2
2024-11-26 08:37:27.282652,64,800,2
2024-11-26 08:37:27.407785,64,800,2
2024-11-26 08:37:27.609481,56,800,2
2024-11-26 08:37:27.728796,59,800,2
2024-11-26 08:37:27.880134,57,800,2
2024-11-26 08:37:28.050918,56,800,2
2024-11-26 08:37:28.181542,56,800,2
2024-11-26 08:37:28.332247,55,800,2
2024-11-26 08:37:28.473099,56,800,2
2024-11-26 08:37:28.618437,56,800,2
2024-11-26 08:37:28.758663,56,800,2
2024-11-26 08:37:28.904086,56,800,2
2024-11-26 08:37:29.054623,56,800,2
2024-11-26 08:37:29.210133,56,800,2
2024-11-26 08:37:29.391299,56,800,2
2024-11-26 08:37:29.531770,56,800,2
2024-11-26 08:37:29.729226,51,800,2
2024-11-26 08:37:29.943563,48,800,2
2024-11-26 08:37:30.101232,48,800,2
2024-11-26 08:37:30.261022,48,800,2
2024-11-26 08:37:30.418111,48,800,2
2024-11-26 08:37:30.599534,48,800,2
2024-11-26 08:37:30.729457,48,800,2
2024-11-26 08:37:30.916160,51,800,2
2024-11-26 08:37:31.108473,48,800,2
2024-11-26 08:37:31.223096,55,800,2
2024-11-26 08:37:31.379119,54,800,2
2024-11-26 08:37:31.508403,53,800,2
2024-11-26 08:37:31.619007,56,800,2
2024-11-26 08:37:31.754421,56,800,2
2024-11-26 08:37:31.895508,57,800,2
2024-11-26 08:37:32.043476,61,800,2
2024-11-26 08:37:32.224544,56,800,2
2024-11-26 08:37:32.364600,59,800,2
2024-11-26 08:37:32.561840,55,800,2
2024-11-26 08:37:32.732603,52,800,2
2024-11-26 08:37:32.903230,48,800,2
2024-11-26 08:37:33.070172,48,800,2
2024-11-26 08:37:33.204926,49,800,2
2024-11-26 08:37:33.345057,50,800,2
2024-11-26 08:37:33.492365,53,800,2
2024-11-26 08:37:33.632613,56,800,2
2024-11-26 08:37:33.772721,56,800,2
2024-11-26 08:37:33.928663,56,800,2
2024-11-26 08:37:34.070092,57,800,2
2024-11-26 08:37:34.225887,56,800,2
2024-11-26 08:37:34.392080,56,800,2
2024-11-26 08:37:34.600982,50,800,2
2024-11-26 08:37:34.730445,56,800,2
2024-11-26 08:37:34.822158,56,800,2
2024-11-26 08:37:34.992176,56,800,2
2024-11-26 08:37:35.159048,55,800,2
2024-11-26 08:37:35.288229,56,800,2
2024-11-26 08:37:35.438551,56,800,2
2024-11-26 08:37:35.573791,58,800,2
2024-11-26 08:37:35.765279,56,800,2
2024-11-26 08:37:35.931638,54,800,2
2024-11-26 08:37:36.087779,55,800,2
2024-11-26 08:37:36.223124,56,800,2
2024-11-26 08:37:36.379220,55,800,2
2024-11-26 08:37:36.509445,56,800,2
2024-11-26 08:37:36.659446,55,800,2
2024-11-26 08:37:36.827106,56,800,2
2024-11-26 08:37:36.987328,56,800,2
2024-11-26 08:37:37.158965,55,800,2
2024-11-26 08:37:37.300877,56,800,2
2024-11-26 08:37:37.436688,56,800,2
2024-11-26 08:37:37.572594,56,800,2
2024-11-26 08:37:37.719562,56,800,2
2024-11-26 08:37:37.915846,54,800,2
2024-11-26 08:37:38.062122,54,800,2
2024-11-26 08:37:38.192433,56,800,2
2024-11-26 08:37:38.383251,56,800,2
2024-11-26 08:37:38.529616,56,800,2
2024-11-26 08:37:38.675747,55,800,2
2024-11-26 08:37:38.805766,56,800,2
2024-11-26 08:37:38.968138,56,800,2
2024-11-26 08:37:39.140328,54,800,2
2024-11-26 08:37:39.285154,55,800,2
2024-11-26 08:37:39.431347,56,800,2
2024-11-26 08:37:39.578080,56,800,2
2024-11-26 08:37:39.717798,56,800,2
2024-11-26 08:37:39.832108,56,800,2
2024-11-26 08:37:39.977243,56,800,2
2024-11-26 08:37:40.102765,61,800,2
2024-11-26 08:37:40.270088,59,800,2
2024-11-26 08:37:40.415489,57,800,2
2024-11-26 08:37:40.582718,56,800,2
2024-11-26 08:37:40.706897,58,800,2
2024-11-26 08:37:40.831564,57,800,2
2024-11-26 08:37:40.992986,56,800,2
2024-11-26 08:37:41.163696,56,800,2
2024-11-26 08:37:41.342120,56,800,2
2024-11-26 08:37:41.502862,55,800,2
2024-11-26 08:37:41.653028,55,800,2
2024-11-26 08:37:41.789043,56,800,2
2024-11-26 08:37:41.949844,53,800,2
2024-11-26 08:37:42.116371,53,800,2
2024-11-26 08:37:42.251195,56,800,2
2024-11-26 08:37:42.390009,56,800,2
2024-11-26 08:37:42.480328,59,800,2
2024-11-26 08:37:42.642306,57,800,2
2024-11-26 08:37:42.783730,58,800,2
2024-11-26 08:37:42.915152,59,800,2
2024-11-26 08:37:43.081788,58,800,2
2024-11-26 08:37:43.221520,60,800,2
2024-11-26 08:37:43.422505,56,800,2
2024-11-26 08:37:43.626728,50,800,2
2024-11-26 08:37:43.729792,56,800,2
2024-11-26 08:37:43.847962,56,800,2
2024-11-26 08:37:43.953197,56,800,2
2024-11-26 08:37:44.113766,56,800,2
2024-11-26 08:37:44.273412,56,800,2
2024-11-26 08:37:44.423964,56,800,2
2024-11-26 08:37:44.604743,58,800,2
2024-11-26 08:37:44.755122,56,800,2
2024-11-26 08:37:44.912135,55,800,2
2024-11-26 08:37:45.098425,49,800,2
2024-11-26 08:37:45.223249,53,800,2
2024-11-26 08:37:45.363571,54,800,2
2024-11-26 08:37:45.503430,56,800,2
2024-11-26 08:37:45.634511,56,800,2
2024-11-26 08:37:45.778663,56,800,2
2024-11-26 08:37:45.858615,63,800,2
2024-11-26 08:37:45.971561,64,800,2
2024-11-26 08:37:46.027320,66,800,2
2024-11-26 08:37:46.087289,73,800,2
2024-11-26 08:37:46.159751,80,800,2
2024-11-26 08:37:46.244893,80,800,2
2024-11-26 08:37:46.327268,86,800,2
2024-11-26 08:37:46.408605,88,800,2
2024-11-26 08:37:46.492780,90,800,2
2024-11-26 08:37:46.599866,92,800,2
2024-11-26 08:37:46.704985,96,800,2
2024-11-26 08:37:46.801945,96,800,2
2024-11-26 08:37:46.885200,96,800,2
2024-11-26 08:37:47.008749,94,800,2
2024-11-26 08:37:47.131658,82,800,2
2024-11-26 08:37:47.234879,81,800,2
2024-11-26 08:37:47.302574,85,800,2
2024-11-26 08:37:47.405840,81,800,2
2024-11-26 08:37:47.492356,81,800,2
2024-11-26 08:37:47.556080,85,800,2
2024-11-26 08:37:47.656524,87,800,2
2024-11-26 08:37:47.722353,88,800,2
2024-11-26 08:37:47.817088,88,800,2
2024-11-26 08:37:47.913968,88,800,2
2024-11-26 08:37:47.994808,89,800,2
2024-11-26 08:37:48.093059,95,800,2
2024-11-26 08:37:48.232418,89,800,2
2024-11-26 08:37:48.408612,80,800,2
2024-11-26 08:37:48.565758,72,800,2
2024-11-26 08:37:48.738521,64,800,2
2024-11-26 08:37:48.935386,56,800,2
2024-11-26 08:37:49.065928,56,800,2
2024-11-26 08:37:49.220982,52,800,2
2024-11-26 08:37:49.346472,54,800,2
2024-11-26 08:37:49.492909,55,800,2
2024-11-26 08:37:49.624664,56,800,2
2024-11-26 08:37:49.779880,56,800,2
2024-11-26 08:37:49.932451,57,800,2
2024-11-26 08:37:50.053528,58,800,2
2024-11-26 08:37:50.179635,59,800,2
2024-11-26 08:37:50.280740,64,800,2
2024-11-26 08:37:50.462384,61,800,2
2024-11-26 08:37:50.603544,60,800,2
2024-11-26 08:37:50.743401,59,800,2
2024-11-26 08:37:50.921999,58,800,2
2024-11-26 08:37:51.062923,56,800,2
2024-11-26 08:37:51.233537,54,800,2
2024-11-26 08:37:51.374462,55,800,2
2024-11-26 08:37:51.504017,56,800,2
2024-11-26 08:37:51.639478,55,800,2
2024-11-26 08:37:51.769389,56,800,2
2024-11-26 08:37:51.922342,56,800,2
2024-11-26 08:37:52.077442,56,800,2
2024-11-26 08:37:52.207833,58,800,2
2024-11-26 08:37:52.364413,57,800,2
2024-11-26 08:37:52.505754,56,800,2
2024-11-26 08:37:52.652285,56,800,2
2024-11-26 08:37:52.781812,56,800,2
2024-11-26 08:37:52.922479,56,800,2
2024-11-26 08:37:53.090516,56,800,2
2024-11-26 08:37:53.245080,56,800,2
2024-11-26 08:37:53.365467,56,800,2
2024-11-26 08:37:53.551850,56,800,2
2024-11-26 08:37:53.707163,56,800,2
2024-11-26 08:37:53.848417,56,800,2
2024-11-26 08:37:53.979607,56,800,2
2024-11-26 08:37:54.116045,56,800,2
2024-11-26 08:37:54.256242,56,800,2
2024-11-26 08:37:54.421777,56,800,2
2024-11-26 08:37:54.549027,57,800,2
2024-11-26 08:37:54.685098,58,800,2
2024-11-26 08:37:54.851086,56,800,2
2024-11-26 08:37:55.024178,56,800,2
2024-11-26 08:37:55.212780,56,800,2
2024-11-26 08:37:55.425462,48,800,2
2024-11-26 08:37:55.647498,44,800,2
2024-11-26 08:37:55.813486,43,800,2
2024-11-26 08:37:55.989687,45,800,2
2024-11-26 08:37:56.135308,46,800,2
2024-11-26 08:37:56.306267,48,800,2
2024-11-26 08:37:56.508630,47,800,2
2024-11-26 08:37:56.634674,49,800,2
2024-11-26 08:37:56.784137,52,800,2
2024-11-26 08:37:56.910295,54,800,2
2024-11-26 08:37:57.055759,56,800,2
2024-11-26 08:37:57.190663,56,800,2
2024-11-26 08:37:57.336017,56,800,2
2024-11-26 08:37:57.512781,56,800,2
2024-11-26 08:37:57.650296,56,800,2
2024-11-26 08:37:57.869105,53,800,2
2024-11-26 08:37:58.030961,49,800,2
2024-11-26 08:37:58.211594,48,800,2
2024-11-26 08:37:58.335633,49,800,2
2024-11-26 08:37:58.486969,50,800,2
2024-11-26 08:37:58.627348,54,800,2
2024-11-26 08:37:58.772578,56,800,2
2024-11-26 08:37:58.919855,56,800,2
2024-11-26 08:37:59.066228,56,800,2
2024-11-26 08:37:59.205645,57,800,2
2024-11-26 08:37:59.377490,56,800,2
2024-11-26 08:37:59.524303,56,800,2
2024-11-26 08:37:59.664513,56,800,2
2024-11-26 08:37:59.795001,56,800,2
2024-11-26 08:37:59.936388,56,800,2
2024-11-26 08:38:00.119440,55,800,2
2024-11-26 08:38:00.259466,56,800,2
2024-11-26 08:38:00.410829,56,800,2
2024-11-26 08:38:00.546652,56,800,2
2024-11-26 08:38:00.686349,56,800,2
2024-11-26 08:38:00.818166,56,800,2
2024-11-26 08:38:00.985030,56,800,2
2024-11-26 08:38:01.126040,56,800,2
2024-11-26 08:38:01.261597,56,800,2
2024-11-26 08:38:01.403472,57,800,2
2024-11-26 08:38:01.582185,56,800,2
2024-11-26 08:38:01.748519,56,800,2
2024-11-26 08:38:01.939675,55,800,2
2024-11-26 08:38:02.096344,52,800,2
2024-11-26 08:38:02.211018,55,800,2
2024-11-26 08:38:02.394812,49,800,2
2024-11-26 08:38:02.530552,53,800,2
2024-11-26 08:38:02.700806,53,800,2
2024-11-26 08:38:02.857002,55,800,2
2024-11-26 08:38:02.983585,55,800,2
2024-11-26 08:38:03.146344,56,800,2
2024-11-26 08:38:03.276106,56,800,2
2024-11-26 08:38:03.409790,56,800,2
2024-11-26 08:38:03.518151,61,800,2
2024-11-26 08:38:03.647186,64,800,2
2024-11-26 08:38:03.807220,63,800,2
2024-11-26 08:38:03.959490,60,800,2
2024-11-26 08:38:04.136678,57,800,2
2024-11-26 08:38:04.267901,58,800,2
2024-11-26 08:38:04.414705,56,800,2
2024-11-26 08:38:04.603355,52,800,2
2024-11-26 08:38:04.729125,55,800,2
2024-11-26 08:38:04.921272,53,800,2
2024-11-26 08:38:05.063991,55,800,2
2024-11-26 08:38:05.224293,55,800,2
2024-11-26 08:38:05.370023,53,800,2
2024-11-26 08:38:05.495584,56,800,2
2024-11-26 08:38:05.667667,56,800,2
2024-11-26 08:38:05.843907,53,800,2
2024-11-26 08:38:06.027588,53,800,2
2024-11-26 08:38:06.188322,54,800,2
2024-11-26 08:38:06.349180,52,800,2
2024-11-26 08:38:06.516137,48,800,2
2024-11-26 08:38:06.691652,48,800,2
2024-11-26 08:38:06.841815,49,800,2
2024-11-26 08:38:07.034854,48,800,2
2024-11-26 08:38:07.159929,49,800,2
2024-11-26 08:38:07.275003,55,800,2
2024-11-26 08:38:07.411235,56,800,2
2024-11-26 08:38:07.594167,56,800,2
2024-11-26 08:38:07.769574,56,800,2
2024-11-26 08:38:07.928864,56,800,2
2024-11-26 08:38:08.096372,56,800,2
2024-11-26 08:38:08.236728,55,800,2
2024-11-26 08:38:08.414193,48,800,2
2024-11-26 08:38:08.566147,49,800,2
2024-11-26 08:38:08.707664,53,800,2
2024-11-26 08:38:08.867537,55,800,2
2024-11-26 08:38:08.997739,56,800,2
2024-11-26 08:38:09.137421,56,800,2
2024-11-26 08:38:09.371238,52,800,2
2024-11-26 08:38:09.583905,48,800,2
2024-11-26 08:38:09.702381,51,800,2
2024-11-26 08:38:09.848428,51,800,2
2024-11-26 08:38:09.952338,54,800,2
2024-11-26 08:38:10.106686,51,800,2
2024-11-26 08:38:10.277805,55,800,2
2024-11-26 08:38:10.460637,54,800,2
2024-11-26 08:38:10.601967,56,800,2
2024-11-26 08:38:10.773346,56,800,2
2024-11-26 08:38:10.908750,56,800,2
2024-11-26 08:38:11.054891,54,800,2
2024-11-26 08:38:11.210284,55,800,2
2024-11-26 08:38:11.365435,55,800,2
2024-11-26 08:38:11.496857,56,800,2
2024-11-26 08:38:11.705141,53,800,2
2024-11-26 08:38:11.839901,56,800,2
2024-11-26 08:38:11.989269,55,800,2
2024-11-26 08:38:12.115232,56,800,2
2024-11-26 08:38:12.254697,56,800,2
2024-11-26 08:38:12.415873,56,800,2
2024-11-26 08:38:12.566549,56,800,2
2024-11-26 08:38:12.706589,56,800,2
2024-11-26 08:38:12.873468,56,800,2
2024-11-26 08:38:13.014672,56,800,2
2024-11-26 08:38:13.159268,56,800,2
2024-11-26 08:38:13.299144,56,800,2
2024-11-26 08:38:13.455538,56,800,2
2024-11-26 08:38:13.577312,56,800,2
2024-11-26 08:38:13.722620,56,800,2
2024-11-26 08:38:13.911021,56,800,2
2024-11-26 08:38:14.057129,56,800,2
2024-11-26 08:38:14.217997,56,800,2
2024-11-26 08:38:14.404882,54,800,2
2024-11-26 08:38:14.587433,48,800,2
2024-11-26 08:38:14.768127,48,800,2
2024-11-26 08:38:14.914498,48,800,2
2024-11-26 08:38:15.040309,51,800,2
2024-11-26 08:38:15.200522,51,800,2
2024-11-26 08:38:15.386297,49,800,2
2024-11-26 08:38:15.522014,53,800,2
2024-11-26 08:38:15.631473,56,800,2
2024-11-26 08:38:15.761140,57,800,2
2024-11-26 08:38:15.921780,56,800,2
2024-11-26 08:38:16.067241,56,800,2
2024-11-26 08:38:16.243616,56,800,2
2024-11-26 08:38:16.369025,57,800,2
2024-11-26 08:38:16.509134,57,800,2
2024-11-26 08:38:16.654928,56,800,2
2024-11-26 08:38:16.785069,56,800,2
2024-11-26 08:38:16.941043,56,800,2
2024-11-26 08:38:17.097731,56,800,2
2024-11-26 08:38:17.283068,56,800,2
2024-11-26 08:38:17.439605,56,800,2
2024-11-26 08:38:17.585259,56,800,2
2024-11-26 08:38:17.714830,56,800,2
2024-11-26 08:38:17.896025,56,800,2
2024-11-26 08:38:18.022208,55,800,2
2024-11-26 08:38:18.137474,56,800,2
2024-11-26 08:38:18.261610,60,800,2
2024-11-26 08:38:18.414978,60,800,2
2024-11-26 08:38:18.577439,58,800,2
2024-11-26 08:38:18.706528,57,800,2
2024-11-26 08:38:18.846949,58,800,2
2024-11-26 08:38:18.971510,64,800,2
2024-11-26 08:38:19.153320,56,800,2
2024-11-26 08:38:19.324362,56,800,2
2024-11-26 08:38:19.474994,56,800,2
2024-11-26 08:38:19.656052,51,800,2
2024-11-26 08:38:19.795376,54,800,2
2024-11-26 08:38:19.967979,52,800,2
2024-11-26 08:38:20.097512,54,800,2
2024-11-26 08:38:20.196934,56,800,2
2024-11-26 08:38:20.321507,60,800,2
2024-11-26 08:38:20.513270,56,800,2
2024-11-26 08:38:20.663749,56,800,2
2024-11-26 08:38:20.814009,56,800,2
2024-11-26 08:38:20.979653,56,800,2
2024-11-26 08:38:21.120408,56,800,2
2024-11-26 08:38:21.255276,56,800,2
2024-11-26 08:38:21.436457,52,800,2
2024-11-26 08:38:21.597881,56,800,2
2024-11-26 08:38:21.733263,56,800,2
2024-11-26 08:38:21.891864,56,800,2
2024-11-26 08:38:22.060322,54,800,2
2024-11-26 08:38:22.205542,54,800,2
2024-11-26 08:38:22.335128,55,800,2
2024-11-26 08:38:22.490228,56,800,2
2024-11-26 08:38:22.635650,56,800,2
2024-11-26 08:38:22.806341,55,800,2
2024-11-26 08:38:23.025639,49,800,2
2024-11-26 08:38:23.155007,54,800,2
2024-11-26 08:38:23.265057,56,800,2
2024-11-26 08:38:23.396054,56,800,2
2024-11-26 08:38:23.598406,52,800,2
2024-11-26 08:38:23.799908,49,800,2
2024-11-26 08:38:23.946376,55,800,2
2024-11-26 08:38:24.091758,56,800,2
2024-11-26 08:38:24.221200,55,800,2
2024-11-26 08:38:24.371450,54,800,2
2024-11-26 08:38:24.526555,51,800,2
2024-11-26 08:38:24.691799,56,800,2
2024-11-26 08:38:24.852488,56,800,2
2024-11-26 08:38:25.040674,53,800,2
2024-11-26 08:38:25.181201,51,800,2
2024-11-26 08:38:25.379854,48,800,2
2024-11-26 08:38:25.489355,55,800,2
2024-11-26 08:38:25.639175,52,800,2
2024-11-26 08:38:25.789699,54,800,2
2024-11-26 08:38:25.878940,56,800,2
2024-11-26 08:38:25.986628,59,800,2
2024-11-26 08:38:26.069253,64,800,2
2024-11-26 08:38:26.149262,71,800,2
2024-11-26 08:38:26.257620,72,800,2
2024-11-26 08:38:26.353996,74,800,2
2024-11-26 08:38:26.465370,77,800,2
2024-11-26 08:38:26.565976,80,800,2
2024-11-26 08:38:26.650010,80,800,2
2024-11-26 08:38:26.790005,80,800,2
2024-11-26 08:38:26.868271,82,800,2
2024-11-26 08:38:26.984734,83,800,2
2024-11-26 08:38:27.062781,81,800,2
2024-11-26 08:38:27.145256,83,800,2
2024-11-26 08:38:27.246348,81,800,2
2024-11-26 08:38:27.328207,85,800,2
2024-11-26 08:38:27.409449,86,800,2
2024-11-26 08:38:27.477836,88,800,2
2024-11-26 08:38:27.582340,88,800,2
2024-11-26 08:38:27.664963,88,800,2
2024-11-26 08:38:27.747846,90,800,2
2024-11-26 08:38:27.828919,95,800,2
2024-11-26 08:38:27.932251,96,800,2
2024-11-26 08:38:28.018271,96,800,2
2024-11-26 08:38:28.111868,96,800,2
2024-11-26 08:38:28.217056,90,800,2
2024-11-26 08:38:28.342641,88,800,2
2024-11-26 08:38:28.462768,82,800,2
