timestamp,service_type,container_id,avg_p_latency,s_config,cores,rps,throughput,cooldown
2025-07-02 00:10:54.145892,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,27,"{'data_quality': 550, 'parallelism': 1}",2.67,-1,80,-1
2025-07-02 00:10:54.196792,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,800,"{'data_quality': 224, 'model_size': 3, 'parallelism': 1}",2.67,-1,1,-1
2025-07-02 00:10:54.244833,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",2.67,-1,48,-1
2025-07-02 00:11:04.074560,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,26,"{'data_quality': 548, 'parallelism': 1}",2.0,-1,73,-1
2025-07-02 00:11:04.127490,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,249,"{'data_quality': 148, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 00:11:04.175266,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 10, 'model_size': 1, 'parallelism': 1}",4.0,-1,50,-1
2025-07-02 00:11:14.079105,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,9,"{'data_quality': 341, 'parallelism': 1}",2.0,-1,80,-1
2025-07-02 00:11:14.133230,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,465,"{'data_quality': 225, 'model_size': 3, 'parallelism': 1}",2.0,-1,0,-1
2025-07-02 00:11:14.182395,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 9, 'model_size': 1, 'parallelism': 1}",4.0,-1,50,-1
2025-07-02 00:11:24.087184,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,63,"{'data_quality': 924, 'parallelism': 1}",1.0,-1,14,-1
2025-07-02 00:11:24.141626,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,625,"{'data_quality': 238, 'model_size': 1, 'parallelism': 1}",1.0,-1,1,-1
2025-07-02 00:11:24.192974,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 23, 'model_size': 1, 'parallelism': 1}",3.0,-1,49,-1
2025-07-02 00:11:34.098868,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,16,"{'data_quality': 419, 'parallelism': 1}",1.0,-1,59,-1
2025-07-02 00:11:34.146438,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,122,"{'data_quality': 145, 'model_size': 2, 'parallelism': 1}",5.0,-1,5,-1
2025-07-02 00:11:34.195543,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 58, 'model_size': 1, 'parallelism': 1}",2.0,-1,47,-1
2025-07-02 00:11:44.076881,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,3,"{'data_quality': 205, 'parallelism': 1}",1.0,-1,80,-1
2025-07-02 00:11:44.130982,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,309,"{'data_quality': 212, 'model_size': 3, 'parallelism': 1}",6.0,-1,2,-1
2025-07-02 00:11:44.176370,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",1.0,-1,47,-1
2025-07-02 00:11:54.079176,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,45,"{'data_quality': 707, 'parallelism': 1}",3.0,-1,64,-1
2025-07-02 00:11:54.123260,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,106,"{'data_quality': 173, 'model_size': 1, 'parallelism': 1}",4.0,-1,5,-1
2025-07-02 00:11:54.171585,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 53, 'model_size': 1, 'parallelism': 1}",1.0,-1,48,-1
2025-07-02 00:12:04.078392,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,12,"{'data_quality': 360, 'parallelism': 1}",1.0,-1,75,-1
2025-07-02 00:12:04.135840,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 255, 'model_size': 4, 'parallelism': 1}",5.0,-1,0,-1
2025-07-02 00:12:04.186386,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 14, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-07-02 00:12:14.081882,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,5,"{'data_quality': 239, 'parallelism': 1}",6.0,-1,80,-1
2025-07-02 00:12:14.129998,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,402,"{'data_quality': 178, 'model_size': 1, 'parallelism': 1}",1.0,-1,2,-1
2025-07-02 00:12:14.175019,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 12, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-07-02 00:12:24.111186,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,64,"{'data_quality': 943, 'parallelism': 1}",3.0,-1,44,-1
2025-07-02 00:12:24.156056,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,275,"{'data_quality': 304, 'model_size': 1, 'parallelism': 1}",3.0,-1,3,-1
2025-07-02 00:12:24.211225,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 52, 'model_size': 1, 'parallelism': 1}",2.0,-1,46,-1
2025-07-02 00:12:34.091735,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,7,"{'data_quality': 317, 'parallelism': 1}",6.0,-1,80,-1
2025-07-02 00:12:34.137589,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,224,"{'data_quality': 230, 'model_size': 2, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 00:12:34.184431,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,19,"{'data_quality': 30, 'model_size': 1, 'parallelism': 1}",1.0,-1,49,-1
2025-07-02 00:12:44.082583,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,18,"{'data_quality': 481, 'parallelism': 1}",3.0,-1,80,-1
2025-07-02 00:12:44.136090,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,726,"{'data_quality': 231, 'model_size': 2, 'parallelism': 1}",2.0,-1,1,-1
2025-07-02 00:12:44.184213,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 10, 'model_size': 1, 'parallelism': 1}",2.0,-1,50,-1
2025-07-02 00:12:54.086452,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,46,"{'data_quality': 722, 'parallelism': 1}",1.0,-1,20,-1
2025-07-02 00:12:54.142512,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,113,"{'data_quality': 215, 'model_size': 1, 'parallelism': 1}",4.0,-1,5,-1
2025-07-02 00:12:54.200408,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,15,"{'data_quality': 6, 'model_size': 1, 'parallelism': 1}",2.0,-1,50,-1
2025-07-02 00:13:04.088985,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,43,"{'data_quality': 703, 'parallelism': 1}",1.0,-1,22,-1
2025-07-02 00:13:04.136933,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,425,"{'data_quality': 314, 'model_size': 4, 'parallelism': 1}",6.0,-1,0,-1
2025-07-02 00:13:04.182970,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 49, 'model_size': 1, 'parallelism': 1}",1.0,-1,46,-1
2025-07-02 00:13:14.084451,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,57,"{'data_quality': 835, 'parallelism': 1}",3.0,-1,51,-1
2025-07-02 00:13:14.136993,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 262, 'model_size': 4, 'parallelism': 1}",3.0,-1,0,-1
2025-07-02 00:13:14.192187,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 16, 'model_size': 1, 'parallelism': 1}",2.0,-1,50,-1
2025-07-02 00:13:24.087987,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,45,"{'data_quality': 697, 'parallelism': 1}",1.0,-1,22,-1
2025-07-02 00:13:24.139544,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 257, 'model_size': 4, 'parallelism': 1}",2.0,-1,0,-1
2025-07-02 00:13:24.193736,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 54, 'model_size': 1, 'parallelism': 1}",5.0,-1,46,-1
2025-07-02 00:13:34.084691,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,20,"{'data_quality': 528, 'parallelism': 1}",6.0,-1,80,-1
2025-07-02 00:13:34.131635,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,-1,"{'data_quality': 212, 'model_size': 3, 'parallelism': 1}",1.0,-1,0,-1
2025-07-02 00:13:34.179341,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,17,"{'data_quality': 15, 'model_size': 1, 'parallelism': 1}",1.0,-1,50,-1
2025-07-02 00:13:44.084373,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,14,"{'data_quality': 395, 'parallelism': 1}",1.0,-1,66,-1
2025-07-02 00:13:44.138104,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,264,"{'data_quality': 204, 'model_size': 2, 'parallelism': 1}",5.0,-1,3,-1
2025-07-02 00:13:44.183004,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 32, 'model_size': 1, 'parallelism': 1}",1.0,-1,47,-1
2025-07-02 00:13:54.085759,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,70,"{'data_quality': 988, 'parallelism': 1}",2.0,-1,27,-1
2025-07-02 00:13:54.139117,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,94,"{'data_quality': 210, 'model_size': 1, 'parallelism': 1}",5.0,-1,5,-1
2025-07-02 00:13:54.191164,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,18,"{'data_quality': 20, 'model_size': 1, 'parallelism': 1}",1.0,-1,49,-1
2025-07-02 00:14:04.083965,elastic-workbench-qr-detector,elastic-workbench-qr-detector-1,30,"{'data_quality': 591, 'parallelism': 1}",1.0,-1,32,-1
2025-07-02 00:14:04.137194,elastic-workbench-cv-analyzer,elastic-workbench-cv-analyzer-1,200,"{'data_quality': 205, 'model_size': 2, 'parallelism': 1}",5.0,-1,4,-1
2025-07-02 00:14:04.184223,elastic-workbench-pc-visualizer,elastic-workbench-pc-visualizer-1,20,"{'data_quality': 31, 'model_size': 1, 'parallelism': 1}",2.0,-1,47,-1
