timestamp,fps,pixel,cores,energy,change_flag
2025-04-07 09:19:30.018339,53,800,2,0,False
2025-04-07 09:19:30.183252,49,800,2,0,False
2025-04-07 09:19:30.359281,48,800,2,0,False
2025-04-07 09:19:30.525582,49,800,2,0,False
2025-04-07 09:19:30.706274,48,800,2,0,False
2025-04-07 09:19:30.883309,48,800,2,0,False
2025-04-07 09:19:31.058353,48,800,2,0,False
2025-04-07 09:19:31.209355,48,800,2,0,False
2025-04-07 09:19:31.371330,48,800,2,0,False
2025-04-07 09:19:31.546559,48,800,2,0,False
2025-04-07 09:19:31.708370,48,800,2,0,False
2025-04-07 09:19:31.884563,48,800,2,0,False
2025-04-07 09:19:32.062234,48,800,2,0,False
2025-04-07 09:19:32.249355,48,800,2,0,False
2025-04-07 09:19:32.404489,48,800,2,0,False
2025-04-07 09:19:32.520954,52,800,2,0,False
2025-04-07 09:19:32.706021,49,800,2,0,False
2025-04-07 09:19:32.857303,50,800,2,0,False
2025-04-07 09:19:33.009666,55,800,2,0,False
2025-04-07 09:19:33.191114,51,800,2,0,False
2025-04-07 09:19:33.427024,48,800,2,0,False
2025-04-07 09:19:33.674615,43,800,2,0,False
2025-04-07 09:19:33.966683,38,800,2,0,False
2025-04-07 09:19:34.233213,32,800,2,0,False
2025-04-07 09:19:34.469130,32,800,2,0,False
2025-04-07 09:19:34.666557,33,800,2,0,False
2025-04-07 09:19:34.878837,38,800,2,0,False
2025-04-07 09:19:35.051653,40,800,2,0,False
2025-04-07 09:19:35.237428,40,800,2,0,False
2025-04-07 09:19:35.404365,46,800,2,0,False
2025-04-07 09:19:35.558423,48,800,2,0,False
2025-04-07 09:19:35.707265,48,800,2,0,False
2025-04-07 09:19:35.843291,50,800,2,0,False
2025-04-07 09:19:35.999609,56,800,2,0,False
2025-04-07 09:19:36.177259,54,800,2,0,False
2025-04-07 09:19:36.383419,50,800,2,0,False
2025-04-07 09:19:36.530732,55,800,2,0,False
2025-04-07 09:19:36.681853,52,800,2,0,False
2025-04-07 09:19:36.828648,54,800,2,0,False
2025-04-07 09:19:37.008498,48,800,2,0,False
2025-04-07 09:19:37.170198,49,800,2,0,False
2025-04-07 09:19:37.337328,54,800,2,0,False
2025-04-07 09:19:37.516624,53,800,2,0,False
2025-04-07 09:19:37.691183,48,800,2,0,False
2025-04-07 09:19:37.830445,48,800,2,0,False
2025-04-07 09:19:37.974511,51,800,2,0,False
2025-04-07 09:19:38.131678,56,800,2,0,False
2025-04-07 09:19:38.270807,56,800,2,0,False
2025-04-07 09:19:38.408482,56,800,2,0,False
2025-04-07 09:19:38.621531,56,800,2,0,False
2025-04-07 09:19:38.811126,53,800,2,0,False
2025-04-07 09:19:39.004245,48,800,2,0,False
2025-04-07 09:19:39.178286,48,800,2,0,False
2025-04-07 09:19:39.342572,48,800,2,0,False
2025-04-07 09:19:39.514398,48,800,2,0,False
2025-04-07 09:19:39.656360,48,800,2,0,False
2025-04-07 09:19:39.787960,54,800,2,0,False
2025-04-07 09:19:39.924061,56,800,2,0,False
2025-04-07 09:19:40.087485,56,800,2,0,False
2025-04-07 09:19:40.221648,56,800,2,0,False
2025-04-07 09:19:40.385074,56,800,2,0,False
2025-04-07 09:19:40.516388,56,800,2,0,False
2025-04-07 09:19:40.689658,56,800,2,0,False
2025-04-07 09:19:40.825512,56,800,2,0,False
2025-04-07 09:19:40.961974,56,800,2,0,False
2025-04-07 09:19:41.105161,56,800,2,0,False
2025-04-07 09:19:41.240866,56,800,2,0,False
2025-04-07 09:19:41.384828,57,800,2,0,False
2025-04-07 09:19:41.510638,57,800,2,0,False
2025-04-07 09:19:41.631047,63,800,2,0,False
2025-04-07 09:19:41.734337,64,800,2,0,False
2025-04-07 09:19:41.862969,64,800,2,0,False
2025-04-07 09:19:42.004241,64,800,2,0,False
2025-04-07 09:19:42.141569,64,800,2,0,False
2025-04-07 09:19:42.248962,64,800,2,0,False
2025-04-07 09:19:42.359825,71,800,2,0,False
2025-04-07 09:19:42.504558,65,800,2,0,False
2025-04-07 09:19:42.661155,64,800,2,0,False
2025-04-07 09:19:42.801572,64,800,2,0,False
2025-04-07 09:19:42.920040,64,800,2,0,False
2025-04-07 09:19:43.089558,61,800,2,0,False
2025-04-07 09:19:43.238864,58,800,2,0,False
2025-04-07 09:19:43.378261,56,800,2,0,False
2025-04-07 09:19:43.498046,62,800,2,0,False
2025-04-07 09:19:43.631472,62,800,2,0,False
2025-04-07 09:19:43.754028,64,800,2,0,False
2025-04-07 09:19:43.886243,64,800,2,0,False
2025-04-07 09:19:44.013311,64,800,2,0,False
2025-04-07 09:19:44.128344,64,800,2,0,False
2025-04-07 09:19:44.248990,64,800,2,0,False
2025-04-07 09:19:44.375409,65,800,2,0,False
2025-04-07 09:19:44.532821,64,800,2,0,False
2025-04-07 09:19:44.696727,64,800,2,0,False
2025-04-07 09:19:44.896711,56,800,2,0,False
2025-04-07 09:19:45.098664,54,800,2,0,False
2025-04-07 09:19:45.295538,48,800,2,0,False
2025-04-07 09:19:45.488422,47,800,2,0,False
2025-04-07 09:19:45.675502,46,800,2,0,False
2025-04-07 09:19:45.837849,47,800,2,0,False
2025-04-07 09:19:46.003805,48,800,2,0,False
2025-04-07 09:19:46.148673,48,800,2,0,False
2025-04-07 09:19:46.305362,48,800,2,0,False
2025-04-07 09:19:46.439446,53,800,2,0,False
2025-04-07 09:19:46.629610,52,800,2,0,False
2025-04-07 09:19:46.777474,55,800,2,0,False
2025-04-07 09:19:46.909327,56,800,2,0,False
2025-04-07 09:19:47.096496,55,800,2,0,False
2025-04-07 09:19:47.254762,56,800,2,0,False
2025-04-07 09:19:47.375863,56,800,2,0,False
2025-04-07 09:19:47.527274,56,800,2,0,False
2025-04-07 09:19:47.655214,56,800,2,0,False
2025-04-07 09:19:47.793826,56,800,2,0,False
2025-04-07 09:19:47.949938,56,800,2,0,False
2025-04-07 09:19:48.112600,56,800,2,0,False
2025-04-07 09:19:48.271536,56,800,2,0,False
2025-04-07 09:19:48.429453,56,800,2,0,False
2025-04-07 09:19:48.549342,56,800,2,0,False
2025-04-07 09:19:48.678082,56,800,2,0,False
2025-04-07 09:19:48.858597,56,800,2,0,False
2025-04-07 09:19:49.005499,56,800,2,0,False
2025-04-07 09:19:49.169714,56,800,2,0,False
2025-04-07 09:19:49.331606,56,800,2,0,False
2025-04-07 09:19:49.469866,56,800,2,0,False
2025-04-07 09:19:49.605589,56,800,2,0,False
2025-04-07 09:19:49.760438,56,800,2,0,False
2025-04-07 09:19:49.933629,56,800,2,0,False
2025-04-07 09:19:50.071339,56,800,2,0,False
2025-04-07 09:19:50.231076,56,800,2,0,False
2025-04-07 09:19:50.382928,56,800,2,0,False
2025-04-07 09:19:50.519258,56,800,2,0,False
2025-04-07 09:19:50.667684,56,800,2,0,False
2025-04-07 09:19:50.796563,56,800,2,0,False
2025-04-07 09:19:50.960718,56,800,2,0,False
2025-04-07 09:19:51.133491,56,800,2,0,False
2025-04-07 09:19:51.297038,56,800,2,0,False
2025-04-07 09:19:51.458767,56,800,2,0,False
2025-04-07 09:19:51.638696,52,800,2,0,False
2025-04-07 09:19:51.764958,55,800,2,0,False
2025-04-07 09:19:51.901372,55,800,2,0,False
2025-04-07 09:19:52.103654,49,800,2,0,False
2025-04-07 09:19:52.314640,48,800,2,0,False
2025-04-07 09:19:52.471804,48,800,2,0,False
2025-04-07 09:19:52.645406,48,800,2,0,False
2025-04-07 09:19:52.808321,48,800,2,0,False
2025-04-07 09:19:52.973539,48,800,2,0,False
2025-04-07 09:19:53.142993,48,800,2,0,False
2025-04-07 09:19:53.279893,51,800,2,0,False
2025-04-07 09:19:53.413108,55,800,2,0,False
2025-04-07 09:19:53.559730,56,800,2,0,False
2025-04-07 09:19:53.705224,56,800,2,0,False
2025-04-07 09:19:53.849601,56,800,2,0,False
2025-04-07 09:19:54.002594,56,800,2,0,False
2025-04-07 09:19:54.168599,56,800,2,0,False
2025-04-07 09:19:54.317745,56,800,2,0,False
2025-04-07 09:19:54.458997,56,800,2,0,False
2025-04-07 09:19:54.690613,53,800,2,0,False
2025-04-07 09:19:54.848530,49,800,2,0,False
2025-04-07 09:19:55.010589,48,800,2,0,False
2025-04-07 09:19:55.142525,50,800,2,0,False
2025-04-07 09:19:55.289545,52,800,2,0,False
2025-04-07 09:19:55.415428,56,800,2,0,False
2025-04-07 09:19:55.544687,56,800,2,0,False
2025-04-07 09:19:55.686814,57,800,2,0,False
2025-04-07 09:19:55.818794,63,800,2,0,False
2025-04-07 09:19:55.963469,62,800,2,0,False
2025-04-07 09:19:56.108689,61,800,2,0,False
2025-04-07 09:19:56.266484,59,800,2,0,False
2025-04-07 09:19:56.405050,60,800,2,0,False
2025-04-07 09:19:56.549855,56,800,2,0,False
2025-04-07 09:19:56.677917,57,800,2,0,False
2025-04-07 09:19:56.880312,56,800,2,0,False
2025-04-07 09:19:57.024781,56,800,2,0,False
2025-04-07 09:19:57.205406,55,800,2,0,False
2025-04-07 09:19:57.374120,54,800,2,0,False
2025-04-07 09:19:57.516657,55,800,2,0,False
2025-04-07 09:19:57.678412,48,800,2,0,False
2025-04-07 09:19:57.817882,56,800,2,0,False
2025-04-07 09:19:57.980844,55,800,2,0,False
2025-04-07 09:19:58.116045,56,800,2,0,False
2025-04-07 09:19:58.247472,56,800,2,0,False
2025-04-07 09:19:58.404531,56,800,2,0,False
2025-04-07 09:19:58.545502,56,800,2,0,False
2025-04-07 09:19:58.691397,56,800,2,0,False
2025-04-07 09:19:58.849431,56,800,2,0,False
2025-04-07 09:19:59.012470,56,800,2,0,False
2025-04-07 09:19:59.165552,56,800,2,0,False
2025-04-07 09:19:59.331716,55,800,2,0,False
2025-04-07 09:19:59.472134,56,800,2,0,False
2025-04-07 09:19:59.622674,56,800,2,0,False
2025-04-07 09:19:59.755791,56,800,2,0,False
2025-04-07 09:19:59.891324,56,800,2,0,False
2025-04-07 09:20:00.015797,56,800,2,0,False
2025-04-07 09:20:00.165487,57,800,2,0,False
2025-04-07 09:20:00.299408,60,800,2,0,False
2025-04-07 09:20:00.441776,61,800,2,0,False
2025-04-07 09:20:00.591471,57,800,2,0,False
2025-04-07 09:20:00.736464,59,800,2,0,False
2025-04-07 09:20:00.892940,56,800,2,0,False
2025-04-07 09:20:01.014655,59,800,2,0,False
2025-04-07 09:20:01.176059,56,800,2,0,False
2025-04-07 09:20:01.357312,56,800,2,0,False
2025-04-07 09:20:01.494510,56,800,2,0,False
2025-04-07 09:20:01.645907,56,800,2,0,False
2025-04-07 09:20:01.850278,53,800,2,0,False
2025-04-07 09:20:02.016961,48,800,2,0,False
2025-04-07 09:20:02.189343,48,800,2,0,False
2025-04-07 09:20:02.374155,48,800,2,0,False
2025-04-07 09:20:02.570704,48,800,2,0,False
2025-04-07 09:20:02.718961,48,800,2,0,False
2025-04-07 09:20:02.876465,48,800,2,0,False
2025-04-07 09:20:03.030656,48,800,2,0,False
2025-04-07 09:20:03.182809,49,800,2,0,False
2025-04-07 09:20:03.324925,56,800,2,0,False
2025-04-07 09:20:03.465572,56,800,2,0,False
2025-04-07 09:20:03.602314,56,800,2,0,False
2025-04-07 09:20:03.788222,56,800,2,0,False
2025-04-07 09:20:03.945072,56,800,2,0,False
2025-04-07 09:20:04.083459,56,800,2,0,False
2025-04-07 09:20:04.234602,56,800,2,0,False
2025-04-07 09:20:04.386148,56,800,2,0,False
2025-04-07 09:20:04.544371,56,800,2,0,False
2025-04-07 09:20:04.728509,54,800,2,0,False
2025-04-07 09:20:04.865581,56,800,2,0,False
2025-04-07 09:20:04.983920,56,800,2,0,False
2025-04-07 09:20:05.134573,56,800,2,0,False
2025-04-07 09:20:05.256826,56,800,2,0,False
2025-04-07 09:20:05.408552,56,800,2,0,False
2025-04-07 09:20:05.557798,56,800,2,0,False
2025-04-07 09:20:05.685984,58,800,2,0,False
2025-04-07 09:20:05.833153,64,800,2,0,False
2025-04-07 09:20:05.987786,56,800,2,0,False
2025-04-07 09:20:06.153291,56,800,2,0,False
2025-04-07 09:20:06.306094,56,800,2,0,False
2025-04-07 09:20:06.454413,56,800,2,0,False
2025-04-07 09:20:06.612908,56,800,2,0,False
2025-04-07 09:20:06.790613,53,800,2,0,False
2025-04-07 09:20:06.951057,54,800,2,0,False
2025-04-07 09:20:07.111905,55,800,2,0,False
2025-04-07 09:20:07.259437,55,800,2,0,False
2025-04-07 09:20:07.406962,56,800,2,0,False
2025-04-07 09:20:07.573416,54,800,2,0,False
2025-04-07 09:20:07.707131,56,800,2,0,False
2025-04-07 09:20:07.868162,56,800,2,0,False
2025-04-07 09:20:08.043215,56,800,2,0,False
2025-04-07 09:20:08.211366,55,800,2,0,False
2025-04-07 09:20:08.390218,53,800,2,0,False
2025-04-07 09:20:08.531262,52,800,2,0,False
2025-04-07 09:20:08.687515,55,800,2,0,False
2025-04-07 09:20:08.820028,55,800,2,0,False
2025-04-07 09:20:09.036883,51,800,2,0,False
2025-04-07 09:20:09.218709,48,800,2,0,False
2025-04-07 09:20:09.403403,48,800,2,0,False
2025-04-07 09:20:09.558423,48,800,2,0,False
2025-04-07 09:20:09.676858,49,800,2,0,False
2025-04-07 09:20:09.822795,48,800,2,0,False
2025-04-07 09:20:09.999087,51,800,2,0,False
2025-04-07 09:20:10.145473,56,800,2,0,False
2025-04-07 09:20:10.282923,56,800,2,0,False
2025-04-07 09:20:10.418232,56,800,2,0,False
2025-04-07 09:20:10.554369,57,800,2,0,False
2025-04-07 09:20:10.747975,56,800,2,0,False
2025-04-07 09:20:10.881894,56,800,2,0,False
2025-04-07 09:20:11.023674,56,800,2,0,False
2025-04-07 09:20:11.160303,56,800,2,0,False
2025-04-07 09:20:11.293471,56,800,2,0,False
2025-04-07 09:20:11.437501,56,800,2,0,False
2025-04-07 09:20:11.584759,56,800,2,0,False
2025-04-07 09:20:11.730710,61,800,2,0,False
2025-04-07 09:20:11.875012,61,800,2,0,False
2025-04-07 09:20:12.015162,57,800,2,0,False
2025-04-07 09:20:12.185435,56,800,2,0,False
2025-04-07 09:20:12.341074,56,800,2,0,False
2025-04-07 09:20:12.485745,56,800,2,0,False
2025-04-07 09:20:12.622478,56,800,2,0,False
2025-04-07 09:20:12.790351,56,800,2,0,False
2025-04-07 09:20:12.986755,56,800,2,0,False
2025-04-07 09:20:13.133351,55,800,2,0,False
2025-04-07 09:20:13.264672,56,800,2,0,False
2025-04-07 09:20:13.426948,56,800,2,0,False
2025-04-07 09:20:13.561051,56,800,2,0,False
2025-04-07 09:20:13.705941,56,800,2,0,False
2025-04-07 09:20:13.862712,56,800,2,0,False
2025-04-07 09:20:14.035266,56,800,2,0,False
2025-04-07 09:20:14.204808,56,800,2,0,False
2025-04-07 09:20:14.372894,55,800,2,0,False
2025-04-07 09:20:14.504588,56,800,2,0,False
2025-04-07 09:20:14.648838,56,800,2,0,False
2025-04-07 09:20:14.825511,53,800,2,0,False
2025-04-07 09:20:14.961923,56,800,2,0,False
2025-04-07 09:20:15.132738,56,800,2,0,False
2025-04-07 09:20:15.286568,56,800,2,0,False
2025-04-07 09:20:15.419375,56,800,2,0,False
2025-04-07 09:20:15.570712,56,800,2,0,False
2025-04-07 09:20:15.715392,56,800,2,0,False
2025-04-07 09:20:15.866083,56,800,2,0,False
2025-04-07 09:20:16.022342,56,800,2,0,False
2025-04-07 09:20:16.159637,56,800,2,0,False
2025-04-07 09:20:16.287311,56,800,2,0,False
2025-04-07 09:20:16.436950,56,800,2,0,False
2025-04-07 09:20:16.582349,56,800,2,0,False
2025-04-07 09:20:16.750550,56,800,2,0,False
2025-04-07 09:20:16.942994,56,800,2,0,False
2025-04-07 09:20:17.089573,56,800,2,0,False
2025-04-07 09:20:17.259442,55,800,2,0,False
2025-04-07 09:20:17.406637,52,800,2,0,False
2025-04-07 09:20:17.587576,48,800,2,0,False
2025-04-07 09:20:17.729456,49,800,2,0,False
2025-04-07 09:20:17.871233,56,800,2,0,False
2025-04-07 09:20:18.001935,56,800,2,0,False
2025-04-07 09:20:18.151949,56,800,2,0,False
2025-04-07 09:20:18.300973,56,800,2,0,False
2025-04-07 09:20:18.454654,56,800,2,0,False
2025-04-07 09:20:18.603876,56,800,2,0,False
2025-04-07 09:20:18.762855,56,800,2,0,False
2025-04-07 09:20:18.914600,56,800,2,0,False
2025-04-07 09:20:19.049949,56,800,2,0,False
2025-04-07 09:20:19.212893,56,800,2,0,False
2025-04-07 09:20:19.338939,56,800,2,0,False
2025-04-07 09:20:19.472043,56,800,2,0,False
2025-04-07 09:20:19.649084,56,800,2,0,False
2025-04-07 09:20:19.817061,56,800,2,0,False
2025-04-07 09:20:19.971478,56,800,2,0,False
2025-04-07 09:20:20.125807,56,800,2,0,False
2025-04-07 09:20:20.263916,56,800,2,0,False
2025-04-07 09:20:20.414893,56,800,2,0,False
2025-04-07 09:20:20.568666,55,800,2,0,False
2025-04-07 09:20:20.711343,56,800,2,0,False
2025-04-07 09:20:20.870024,56,800,2,0,False
2025-04-07 09:20:21.012824,56,800,2,0,False
2025-04-07 09:20:21.173214,56,800,2,0,False
2025-04-07 09:20:21.307538,56,800,2,0,False
2025-04-07 09:20:21.465680,56,800,2,0,False
2025-04-07 09:20:21.602650,56,800,2,0,False
2025-04-07 09:20:21.730025,56,800,2,0,False
2025-04-07 09:20:21.882161,56,800,2,0,False
2025-04-07 09:20:22.098230,56,800,2,0,False
2025-04-07 09:20:22.248375,56,800,2,0,False
2025-04-07 09:20:22.418417,54,800,2,0,False
2025-04-07 09:20:22.568991,54,800,2,0,False
2025-04-07 09:20:22.678676,56,800,2,0,False
2025-04-07 09:20:22.792305,56,800,2,0,False
2025-04-07 09:20:22.912627,56,800,2,0,False
2025-04-07 09:20:23.046558,59,800,2,0,False
2025-04-07 09:20:23.155841,64,800,2,0,False
2025-04-07 09:20:23.304225,64,800,2,0,False
2025-04-07 09:20:23.409632,65,800,2,0,False
2025-04-07 09:20:23.527716,71,800,2,0,False
2025-04-07 09:20:23.672347,71,800,2,0,False
2025-04-07 09:20:23.789289,65,800,2,0,False
2025-04-07 09:20:23.903110,66,800,2,0,False
2025-04-07 09:20:24.037995,65,800,2,0,False
2025-04-07 09:20:24.174092,64,800,2,0,False
2025-04-07 09:20:24.293013,65,800,2,0,False
2025-04-07 09:20:24.413796,64,800,2,0,False
2025-04-07 09:20:24.545157,64,800,2,0,False
2025-04-07 09:20:24.659295,68,800,2,0,False
2025-04-07 09:20:24.801182,64,800,2,0,False
2025-04-07 09:20:24.948236,64,800,2,0,False
2025-04-07 09:20:25.063397,64,800,2,0,False
2025-04-07 09:20:25.211560,64,800,2,0,False
2025-04-07 09:20:25.320935,64,800,2,0,False
2025-04-07 09:20:25.450818,64,800,2,0,False
2025-04-07 09:20:25.597158,64,800,2,0,False
2025-04-07 09:20:25.707273,64,800,2,0,False
2025-04-07 09:20:25.842549,64,800,2,0,False
2025-04-07 09:20:25.999016,64,800,2,0,False
2025-04-07 09:20:26.142095,64,800,2,0,False
2025-04-07 09:20:26.349365,56,800,2,0,False
2025-04-07 09:20:26.506503,56,800,2,0,False
2025-04-07 09:20:26.661007,56,800,2,0,False
2025-04-07 09:20:26.830382,50,800,2,0,False
2025-04-07 09:20:26.995338,49,800,2,0,False
2025-04-07 09:20:27.140408,51,800,2,0,False
2025-04-07 09:20:27.279323,55,800,2,0,False
2025-04-07 09:20:27.433214,56,800,2,0,False
2025-04-07 09:20:27.576238,56,800,2,0,False
2025-04-07 09:20:27.707356,56,800,2,0,False
2025-04-07 09:20:27.867849,56,800,2,0,False
2025-04-07 09:20:28.032737,56,800,2,0,False
2025-04-07 09:20:28.172819,56,800,2,0,False
2025-04-07 09:20:28.347035,56,800,2,0,False
2025-04-07 09:20:28.505374,56,800,2,0,False
2025-04-07 09:20:28.642153,56,800,2,0,False
2025-04-07 09:20:28.781521,56,800,2,0,False
2025-04-07 09:20:28.911382,56,800,2,0,False
2025-04-07 09:20:29.063454,56,800,2,0,False
2025-04-07 09:20:29.237215,56,800,2,0,False
2025-04-07 09:20:29.391698,56,800,2,0,False
2025-04-07 09:20:29.577995,56,800,2,0,False
2025-04-07 09:20:29.738140,54,800,2,0,False
2025-04-07 09:20:29.882075,55,800,2,0,False
2025-04-07 09:20:30.029532,54,800,2,0,False
2025-04-07 09:20:30.179647,54,800,2,0,False
2025-04-07 09:20:30.313148,56,800,2,0,False
2025-04-07 09:20:30.462972,56,800,2,0,False
2025-04-07 09:20:30.644340,56,800,2,0,False
2025-04-07 09:20:30.782421,56,800,2,0,False
2025-04-07 09:20:30.948234,56,800,2,0,False
2025-04-07 09:20:31.130420,55,800,2,0,False
2025-04-07 09:20:31.274279,55,800,2,0,False
2025-04-07 09:20:31.443074,53,800,2,0,False
2025-04-07 09:20:31.621348,50,800,2,0,False
2025-04-07 09:20:31.773753,54,800,2,0,False
2025-04-07 09:20:31.924320,53,800,2,0,False
2025-04-07 09:20:32.045537,56,800,2,0,False
2025-04-07 09:20:32.220342,56,800,2,0,False
2025-04-07 09:20:32.372331,56,800,2,0,False
2025-04-07 09:20:32.547073,55,800,2,0,False
2025-04-07 09:20:32.716940,56,800,2,0,False
2025-04-07 09:20:32.835686,56,800,2,0,False
2025-04-07 09:20:32.993583,56,800,2,0,False
2025-04-07 09:20:33.152590,56,800,2,0,False
2025-04-07 09:20:33.306651,56,800,2,0,False
2025-04-07 09:20:33.473210,55,800,2,0,False
2025-04-07 09:20:33.627705,56,800,2,0,False
2025-04-07 09:20:33.775702,56,800,2,0,False
2025-04-07 09:20:33.946541,56,800,2,0,False
2025-04-07 09:20:34.104200,55,800,2,0,False
2025-04-07 09:20:34.249716,55,800,2,0,False
2025-04-07 09:20:34.388742,56,800,2,0,False
2025-04-07 09:20:34.559318,56,800,2,0,False
2025-04-07 09:20:34.703104,56,800,2,0,False
2025-04-07 09:20:34.853705,56,800,2,0,False
2025-04-07 09:20:34.980856,56,800,2,0,False
2025-04-07 09:20:35.142085,56,800,2,0,False
2025-04-07 09:20:35.300625,56,800,2,0,False
2025-04-07 09:20:35.449106,56,800,2,0,False
2025-04-07 09:20:35.607334,56,800,2,0,False
2025-04-07 09:20:35.760152,56,800,2,0,False
2025-04-07 09:20:35.907935,56,800,2,0,False
2025-04-07 09:20:36.055653,56,800,2,0,False
2025-04-07 09:20:36.202206,56,800,2,0,False
2025-04-07 09:20:36.340491,56,800,2,0,False
2025-04-07 09:20:36.491028,56,800,2,0,False
2025-04-07 09:20:36.645443,56,800,2,0,False
2025-04-07 09:20:36.777106,56,800,2,0,False
2025-04-07 09:20:36.933676,56,800,2,0,False
2025-04-07 09:20:37.112511,56,800,2,0,False
2025-04-07 09:20:37.267038,56,800,2,0,False
2025-04-07 09:20:37.419548,56,800,2,0,False
2025-04-07 09:20:37.611615,51,800,2,0,False
2025-04-07 09:20:37.752408,54,800,2,0,False
2025-04-07 09:20:37.907500,53,800,2,0,False
2025-04-07 09:20:38.071044,52,800,2,0,False
2025-04-07 09:20:38.207594,56,800,2,0,False
2025-04-07 09:20:38.360464,56,800,2,0,False
2025-04-07 09:20:38.518325,56,800,2,0,False
2025-04-07 09:20:38.658710,56,800,2,0,False
2025-04-07 09:20:38.823040,56,800,2,0,False
2025-04-07 09:20:38.983923,56,800,2,0,False
2025-04-07 09:20:39.111182,56,800,2,0,False
2025-04-07 09:20:39.248411,56,800,2,0,False
2025-04-07 09:20:39.414539,56,800,2,0,False
2025-04-07 09:20:39.565127,56,800,2,0,False
2025-04-07 09:20:39.709907,56,800,2,0,False
2025-04-07 09:20:39.856822,56,800,2,0,False
2025-04-07 09:20:40.005809,56,800,2,0,False
2025-04-07 09:20:40.142634,56,800,2,0,False
2025-04-07 09:20:40.340235,55,800,2,0,False
2025-04-07 09:20:40.497023,56,800,2,0,False
2025-04-07 09:20:40.637713,56,800,2,0,False
2025-04-07 09:20:40.781463,56,800,2,0,False
2025-04-07 09:20:40.924694,56,800,2,0,False
2025-04-07 09:20:41.053829,56,800,2,0,False
2025-04-07 09:20:41.187653,56,800,2,0,False
2025-04-07 09:20:41.319494,57,800,2,0,False
2025-04-07 09:20:41.496344,57,800,2,0,False
2025-04-07 09:20:41.640305,56,800,2,0,False
2025-04-07 09:20:41.785741,56,800,2,0,False
2025-04-07 09:20:41.924105,58,800,2,0,False
2025-04-07 09:20:42.121433,56,800,2,0,False
2025-04-07 09:20:42.278278,55,800,2,0,False
2025-04-07 09:20:42.417644,55,800,2,0,False
2025-04-07 09:20:42.555496,56,800,2,0,False
2025-04-07 09:20:42.706837,56,800,2,0,False
2025-04-07 09:20:42.848066,56,800,2,0,False
2025-04-07 09:20:42.973548,56,800,2,0,False
2025-04-07 09:20:43.098859,59,800,2,0,False
2025-04-07 09:20:43.228928,64,800,2,0,False
2025-04-07 09:20:43.384023,63,800,2,0,False
2025-04-07 09:20:43.539907,61,800,2,0,False
2025-04-07 09:20:43.714408,56,800,2,0,False
2025-04-07 09:20:43.942123,55,800,2,0,False
2025-04-07 09:20:44.091314,50,800,2,0,False
2025-04-07 09:20:44.229121,48,800,2,0,False
2025-04-07 09:20:44.393604,48,800,2,0,False
2025-04-07 09:20:44.541729,48,800,2,0,False
2025-04-07 09:20:44.667406,56,800,2,0,False
2025-04-07 09:20:44.839332,56,800,2,0,False
2025-04-07 09:20:44.993760,56,800,2,0,False
2025-04-07 09:20:45.146573,56,800,2,0,False
2025-04-07 09:20:45.310982,56,800,2,0,False
2025-04-07 09:20:45.469610,56,800,2,0,False
2025-04-07 09:20:45.607644,56,800,2,0,False
2025-04-07 09:20:45.743501,56,800,2,0,False
2025-04-07 09:20:45.893946,56,800,2,0,False
