timestamp,fps,pixel,cores,energy,change_flag
2024-11-30 07:45:05.035037,32,800,3,0,False
2024-11-30 07:45:05.331549,32,800,3,0,False
2024-11-30 07:45:05.700534,24,800,3,0,False
2024-11-30 07:45:05.983085,28,800,3,0,False
2024-11-30 07:45:06.192908,31,800,3,0,False
2024-11-30 07:45:06.509537,32,800,3,0,False
2024-11-30 07:45:06.792473,32,800,3,0,False
2024-11-30 07:45:07.131187,30,800,3,0,False
2024-11-30 07:45:07.393348,32,800,3,0,False
2024-11-30 07:45:07.708828,32,800,3,0,False
2024-11-30 07:45:07.993186,32,800,3,0,False
2024-11-30 07:45:08.305028,32,800,3,0,False
2024-11-30 07:45:08.596041,32,800,3,0,False
2024-11-30 07:45:08.921043,32,800,3,0,False
2024-11-30 07:45:09.185510,32,800,3,0,False
2024-11-30 07:45:09.494961,32,800,3,0,False
2024-11-30 07:45:09.805599,32,800,3,0,False
2024-11-30 07:45:10.099023,31,800,3,0,False
2024-11-30 07:45:10.450534,32,800,3,0,False
2024-11-30 07:45:10.736327,32,800,3,0,False
2024-11-30 07:45:11.018651,32,800,3,0,False
2024-11-30 07:45:11.281701,32,800,3,0,False
2024-11-30 07:45:11.574974,32,800,3,0,False
2024-11-30 07:45:11.877517,31,800,3,0,False
2024-11-30 07:45:12.268691,26,800,3,0,False
2024-11-30 07:45:12.612096,24,800,3,0,False
2024-11-30 07:45:12.896032,24,800,3,0,False
2024-11-30 07:45:13.247547,32,800,3,0,False
2024-11-30 07:45:13.521406,32,800,3,0,False
2024-11-30 07:45:13.821179,32,800,3,0,False
2024-11-30 07:45:14.084640,32,800,3,0,False
2024-11-30 07:45:14.405976,32,800,3,0,False
2024-11-30 07:45:14.775740,28,800,3,0,False
2024-11-30 07:45:15.086098,24,800,3,0,False
2024-11-30 07:45:15.458930,24,800,3,0,False
2024-11-30 07:45:15.690338,31,800,3,0,False
2024-11-30 07:45:15.980188,29,800,3,0,False
2024-11-30 07:45:16.335001,32,800,3,0,False
2024-11-30 07:45:16.655548,29,800,3,0,False
2024-11-30 07:45:16.980243,24,800,3,0,False
2024-11-30 07:45:17.184517,32,800,3,0,False
2024-11-30 07:45:17.457461,32,800,3,0,False
2024-11-30 07:45:17.757139,32,800,3,0,False
2024-11-30 07:45:18.070635,31,800,3,0,False
2024-11-30 07:45:18.334851,32,800,3,0,False
2024-11-30 07:45:18.650736,32,800,3,0,False
2024-11-30 07:45:18.892675,32,800,3,0,False
2024-11-30 07:45:19.268298,28,800,3,0,False
2024-11-30 07:45:19.475983,32,800,3,0,False
2024-11-30 07:45:19.714492,32,800,3,0,False
2024-11-30 07:45:19.940374,32,800,3,0,False
2024-11-30 07:45:20.159149,40,800,3,0,False
2024-11-30 07:45:20.383288,39,800,3,0,False
2024-11-30 07:45:20.731638,32,800,3,0,False
2024-11-30 07:45:20.968705,32,800,3,0,False
2024-11-30 07:45:21.175535,32,800,3,0,False
2024-11-30 07:45:21.371343,35,800,3,0,False
2024-11-30 07:45:21.575690,40,800,3,0,False
2024-11-30 07:45:21.788508,40,800,3,0,False
2024-11-30 07:45:21.953683,42,800,3,0,False
2024-11-30 07:45:22.203682,40,800,3,0,False
2024-11-30 07:45:22.386417,40,800,3,0,False
2024-11-30 07:45:22.567472,44,800,3,0,False
2024-11-30 07:45:22.782502,42,800,3,0,False
2024-11-30 07:45:23.092179,39,800,3,0,False
2024-11-30 07:45:23.322463,40,800,3,0,False
2024-11-30 07:45:23.508023,40,800,3,0,False
2024-11-30 07:45:24.472514,30,1200,7,0,False
2024-11-30 07:45:24.654533,31,1200,7,0,False
2024-11-30 07:45:24.859577,32,1200,7,0,False
2024-11-30 07:45:25.052103,37,1200,7,0,False
2024-11-30 07:45:25.257038,40,1200,7,0,False
2024-11-30 07:45:25.499830,40,1200,7,0,False
2024-11-30 07:45:25.678710,40,1200,7,0,False
2024-11-30 07:45:25.867225,40,1200,7,0,False
2024-11-30 07:45:26.120152,40,1200,7,0,False
2024-11-30 07:45:26.346681,40,1200,7,0,False
2024-11-30 07:45:26.532405,40,1200,7,0,False
2024-11-30 07:45:26.766881,40,1200,7,0,False
2024-11-30 07:45:26.940104,40,1200,7,0,False
2024-11-30 07:45:27.171921,40,1200,7,0,False
2024-11-30 07:45:27.374218,40,1200,7,0,False
2024-11-30 07:45:34.901612,23,500,7,0,False
2024-11-30 07:45:35.005925,24,500,7,0,False
2024-11-30 07:45:35.086543,32,500,7,0,False
2024-11-30 07:45:35.188561,40,500,7,0,False
2024-11-30 07:45:35.264523,48,500,7,0,False
2024-11-30 07:45:35.359519,56,500,7,0,False
2024-11-30 07:45:35.448797,64,500,7,0,False
2024-11-30 07:45:35.527162,72,500,7,0,False
2024-11-30 07:45:35.630334,80,500,7,0,False
2024-11-30 07:45:35.680799,86,500,7,0,False
2024-11-30 07:45:35.761164,88,500,7,0,False
2024-11-30 07:45:35.867914,95,500,7,0,False
2024-11-30 07:45:35.951589,96,500,7,0,False
2024-11-30 07:45:36.055511,96,500,7,0,False
2024-11-30 07:45:36.148848,96,500,7,0,False
2024-11-30 07:45:36.304803,88,500,7,0,False
2024-11-30 07:45:36.411131,88,500,7,0,False
2024-11-30 07:45:36.509174,86,500,7,0,False
2024-11-30 07:45:36.612968,88,500,7,0,False
2024-11-30 07:45:36.730480,80,500,7,0,False
2024-11-30 07:45:36.849247,73,500,7,0,False
2024-11-30 07:45:36.984362,72,500,7,0,False
2024-11-30 07:45:37.095881,72,500,7,0,False
2024-11-30 07:45:37.181505,72,500,7,0,False
2024-11-30 07:45:37.308773,72,500,7,0,False
2024-11-30 07:45:37.452860,72,500,7,0,False
2024-11-30 07:45:37.531549,72,500,7,0,False
2024-11-30 07:45:37.630650,72,500,7,0,False
2024-11-30 07:45:37.703127,78,500,7,0,False
2024-11-30 07:45:37.775097,80,500,7,0,False
2024-11-30 07:45:37.888812,80,500,7,0,False
2024-11-30 07:45:37.972725,81,500,7,0,False
2024-11-30 07:45:38.041742,88,500,7,0,False
2024-11-30 07:45:38.121683,88,500,7,0,False
2024-11-30 07:45:38.206450,88,500,7,0,False
2024-11-30 07:45:38.256683,96,500,7,0,False
2024-11-30 07:45:38.350864,96,500,7,0,False
2024-11-30 07:45:38.427736,98,500,7,0,False
2024-11-30 07:45:38.501521,103,500,7,0,False
2024-11-30 07:45:38.554240,104,500,7,0,False
2024-11-30 07:45:38.644639,104,500,7,0,False
2024-11-30 07:45:38.718160,104,500,7,0,False
2024-11-30 07:45:38.817588,104,500,7,0,False
2024-11-30 07:45:38.899609,104,500,7,0,False
2024-11-30 07:45:38.973869,104,500,7,0,False
2024-11-30 07:45:40.177553,88,500,3,0,False
2024-11-30 07:45:40.289861,88,500,3,0,False
2024-11-30 07:45:40.472581,72,500,3,0,False
2024-11-30 07:45:40.600844,65,500,3,0,False
2024-11-30 07:45:40.693941,64,500,3,0,False
2024-11-30 07:45:40.792514,65,500,3,0,False
2024-11-30 07:45:40.975910,58,500,3,0,False
2024-11-30 07:45:41.104364,64,500,3,0,False
2024-11-30 07:45:41.245656,64,500,3,0,False
2024-11-30 07:45:41.371753,64,500,3,0,False
2024-11-30 07:45:41.494892,64,500,3,0,False
2024-11-30 07:45:41.593370,65,500,3,0,False
2024-11-30 07:45:41.792910,56,500,3,0,False
2024-11-30 07:45:41.878558,64,500,3,0,False
2024-11-30 07:45:42.072243,64,500,3,0,False
2024-11-30 07:45:42.193926,61,500,3,0,False
2024-11-30 07:45:42.334846,63,500,3,0,False
2024-11-30 07:45:42.472469,59,500,3,0,False
2024-11-30 07:45:42.574990,64,500,3,0,False
2024-11-30 07:45:42.752804,61,500,3,0,False
2024-11-30 07:45:42.878578,56,500,3,0,False
2024-11-30 07:45:43.015140,64,500,3,0,False
2024-11-30 07:45:43.172348,59,500,3,0,False
2024-11-30 07:45:43.288560,61,500,3,0,False
2024-11-30 07:45:43.418972,64,500,3,0,False
2024-11-30 07:45:43.498299,64,500,3,0,False
2024-11-30 07:45:43.653378,64,500,3,0,False
2024-11-30 07:45:43.780322,64,500,3,0,False
2024-11-30 07:45:43.909036,64,500,3,0,False
2024-11-30 07:45:44.092318,64,500,3,0,False
2024-11-30 07:45:44.192831,64,500,3,0,False
2024-11-30 07:45:44.335330,64,500,3,0,False
2024-11-30 07:45:44.462213,64,500,3,0,False
2024-11-30 07:45:44.651714,59,500,3,0,False
2024-11-30 07:45:44.803505,56,500,3,0,False
2024-11-30 07:45:44.975590,56,500,3,0,False
2024-11-30 07:45:45.093819,56,500,3,0,False
2024-11-30 07:45:45.245095,56,400,3,0,True
2024-11-30 07:45:45.347387,56,400,3,0,False
2024-11-30 07:45:45.465616,56,400,3,0,False
2024-11-30 07:45:45.539432,64,400,3,0,False
2024-11-30 07:45:45.627436,70,400,3,0,False
2024-11-30 07:45:45.694316,72,400,3,0,False
2024-11-30 07:45:45.805108,72,400,3,0,False
2024-11-30 07:45:45.898917,79,400,3,0,False
2024-11-30 07:45:46.053256,79,400,3,0,False
2024-11-30 07:45:46.119996,80,400,3,0,False
2024-11-30 07:45:46.218937,82,400,3,0,False
2024-11-30 07:45:46.315980,84,400,3,0,False
2024-11-30 07:45:46.376183,88,400,3,0,False
2024-11-30 07:45:46.458879,89,400,3,0,False
2024-11-30 07:45:46.565735,88,400,3,0,False
2024-11-30 07:45:46.703768,80,400,3,0,False
2024-11-30 07:45:46.765446,86,400,3,0,False
2024-11-30 07:45:46.888760,81,400,3,0,False
2024-11-30 07:45:46.949663,88,400,3,0,False
2024-11-30 07:45:47.097486,86,400,3,0,False
2024-11-30 07:45:47.182300,87,400,3,0,False
2024-11-30 07:45:47.294598,84,400,3,0,False
2024-11-30 07:45:47.398570,80,400,3,0,False
2024-11-30 07:45:47.479012,80,400,3,0,False
2024-11-30 07:45:47.611516,80,400,3,0,False
2024-11-30 07:45:47.682747,81,400,3,0,False
2024-11-30 07:45:47.809774,80,400,3,0,False
2024-11-30 07:45:47.881854,82,400,3,0,False
2024-11-30 07:45:47.996694,80,400,3,0,False
2024-11-30 07:45:48.097735,80,400,3,0,False
2024-11-30 07:45:48.194879,80,400,3,0,False
2024-11-30 07:45:48.270750,87,400,3,0,False
2024-11-30 07:45:48.337177,88,400,3,0,False
2024-11-30 07:45:48.398836,88,400,3,0,False
2024-11-30 07:45:48.493109,88,400,3,0,False
2024-11-30 07:45:48.630400,88,400,3,0,False
2024-11-30 07:45:48.710922,88,400,3,0,False
2024-11-30 07:45:48.801009,89,400,3,0,False
2024-11-30 07:45:48.921788,88,400,3,0,False
2024-11-30 07:45:49.002217,88,400,3,0,False
2024-11-30 07:45:49.106887,88,400,3,0,False
2024-11-30 07:45:49.240093,87,400,3,0,False
2024-11-30 07:45:49.314946,87,400,3,0,False
2024-11-30 07:45:49.388554,82,400,3,0,False
2024-11-30 07:45:49.505687,80,400,3,0,False
2024-11-30 07:45:49.595900,87,400,3,0,False
2024-11-30 07:45:49.702416,81,400,3,0,False
2024-11-30 07:45:49.782961,85,400,3,0,False
2024-11-30 07:45:49.908534,82,400,3,0,False
2024-11-30 07:45:49.979792,87,400,3,0,False
2024-11-30 07:45:50.085575,87,400,3,0,False
2024-11-30 07:45:50.180103,86,400,3,0,False
2024-11-30 07:45:50.298230,82,300,3,0,True
2024-11-30 07:45:50.402467,80,300,3,0,False
2024-11-30 07:45:50.487095,82,300,3,0,False
2024-11-30 07:45:50.549902,88,300,3,0,False
2024-11-30 07:45:50.664969,87,300,3,0,False
2024-11-30 07:45:50.764043,86,300,3,0,False
2024-11-30 07:45:50.829451,88,300,3,0,False
2024-11-30 07:45:50.894512,90,300,3,0,False
2024-11-30 07:45:50.936373,96,300,3,0,False
2024-11-30 07:45:50.981146,96,300,3,0,False
2024-11-30 07:45:51.092021,96,300,3,0,False
2024-11-30 07:45:51.166250,98,300,3,0,False
2024-11-30 07:45:51.208426,104,300,3,0,False
2024-11-30 07:45:51.266334,106,300,3,0,False
2024-11-30 07:45:51.372963,112,300,3,0,False
2024-11-30 07:45:51.440188,112,300,3,0,False
2024-11-30 07:45:51.527140,109,300,3,0,False
2024-11-30 07:45:51.573020,112,300,3,0,False
2024-11-30 07:45:51.682049,112,300,3,0,False
2024-11-30 07:45:51.768104,112,300,3,0,False
2024-11-30 07:45:51.840337,112,300,3,0,False
2024-11-30 07:45:51.933031,105,300,3,0,False
2024-11-30 07:45:51.979743,108,300,3,0,False
2024-11-30 07:45:52.050239,110,300,3,0,False
2024-11-30 07:45:52.119572,112,300,3,0,False
2024-11-30 07:45:52.227099,104,300,3,0,False
2024-11-30 07:45:52.277150,104,300,3,0,False
2024-11-30 07:45:52.349629,106,300,3,0,False
2024-11-30 07:45:52.411760,111,300,3,0,False
2024-11-30 07:45:52.483976,112,300,3,0,False
2024-11-30 07:45:52.547337,112,300,3,0,False
2024-11-30 07:45:52.625365,112,300,3,0,False
2024-11-30 07:45:52.675248,114,300,3,0,False
2024-11-30 07:45:52.757943,115,300,3,0,False
2024-11-30 07:45:52.833912,113,300,3,0,False
2024-11-30 07:45:52.941536,112,300,3,0,False
2024-11-30 07:45:53.041936,105,300,3,0,False
2024-11-30 07:45:53.114406,106,300,3,0,False
2024-11-30 07:45:53.164479,108,300,3,0,False
2024-11-30 07:45:53.234503,112,300,3,0,False
2024-11-30 07:45:53.314081,112,300,3,0,False
2024-11-30 07:45:53.363110,112,300,3,0,False
2024-11-30 07:45:53.432771,112,300,3,0,False
2024-11-30 07:45:53.493021,112,300,3,0,False
2024-11-30 07:45:53.560273,112,300,3,0,False
2024-11-30 07:45:53.627650,112,300,3,0,False
2024-11-30 07:45:53.714844,112,300,3,0,False
2024-11-30 07:45:53.782536,112,300,3,0,False
2024-11-30 07:45:53.840551,112,300,3,0,False
2024-11-30 07:45:53.937286,113,300,3,0,False
2024-11-30 07:45:53.953927,120,300,3,0,False
2024-11-30 07:45:54.084785,117,300,3,0,False
2024-11-30 07:45:54.205221,112,300,3,0,False
2024-11-30 07:45:54.270935,111,300,3,0,False
2024-11-30 07:45:54.340966,112,300,3,0,False
2024-11-30 07:45:54.429717,107,300,3,0,False
2024-11-30 07:45:54.512161,104,300,3,0,False
2024-11-30 07:45:54.565180,104,300,3,0,False
2024-11-30 07:45:54.616112,109,300,3,0,False
2024-11-30 07:45:54.700907,105,300,3,0,False
2024-11-30 07:45:54.754762,110,300,3,0,False
2024-11-30 07:45:55.424679,97,300,4,0,False
2024-11-30 07:45:55.482680,103,300,4,0,False
2024-11-30 07:45:55.550418,100,300,4,0,False
2024-11-30 07:45:55.622744,96,300,4,0,False
2024-11-30 07:45:55.709751,96,300,4,0,False
2024-11-30 07:45:55.787153,96,300,4,0,False
2024-11-30 07:45:55.864675,96,300,4,0,False
2024-11-30 07:45:55.922823,102,300,4,0,False
2024-11-30 07:45:56.010062,96,300,4,0,False
2024-11-30 07:45:56.058652,100,300,4,0,False
2024-11-30 07:45:56.148402,103,300,4,0,False
2024-11-30 07:45:56.210357,104,300,4,0,False
2024-11-30 07:45:56.261472,104,300,4,0,False
2024-11-30 07:45:56.335456,111,300,4,0,False
2024-11-30 07:45:56.400647,113,300,4,0,False
2024-11-30 07:45:56.472005,118,300,4,0,False
2024-11-30 07:45:56.543201,114,300,4,0,False
2024-11-30 07:45:56.611314,118,300,4,0,False
2024-11-30 07:45:56.686438,116,300,4,0,False
2024-11-30 07:45:56.773696,118,300,4,0,False
2024-11-30 07:45:56.823105,119,300,4,0,False
2024-11-30 07:45:56.903477,117,300,4,0,False
2024-11-30 07:45:56.986978,118,300,4,0,False
2024-11-30 07:45:57.044689,116,300,4,0,False
2024-11-30 07:45:57.132619,114,300,4,0,False
2024-11-30 07:45:57.235184,112,300,4,0,False
2024-11-30 07:45:57.281306,112,300,4,0,False
2024-11-30 07:45:57.345666,112,300,4,0,False
2024-11-30 07:45:57.444146,112,300,4,0,False
2024-11-30 07:45:57.497666,112,300,4,0,False
2024-11-30 07:45:57.632613,104,300,4,0,False
2024-11-30 07:45:57.730458,102,300,4,0,False
2024-11-30 07:45:57.817026,104,300,4,0,False
2024-11-30 07:45:57.898794,98,300,4,0,False
2024-11-30 07:45:57.992459,96,300,4,0,False
2024-11-30 07:45:58.110347,90,300,4,0,False
2024-11-30 07:45:58.166659,96,300,4,0,False
2024-11-30 07:45:58.200900,100,300,4,0,False
2024-11-30 07:45:58.273083,100,300,4,0,False
2024-11-30 07:45:58.338835,98,300,4,0,False
2024-11-30 07:45:58.419932,98,300,4,0,False
2024-11-30 07:45:58.472691,104,300,4,0,False
2024-11-30 07:45:58.534543,104,300,4,0,False
2024-11-30 07:45:58.618405,107,300,4,0,False
2024-11-30 07:45:58.726075,105,300,4,0,False
2024-11-30 07:45:58.892351,97,300,4,0,False
2024-11-30 07:45:58.978534,99,300,4,0,False
2024-11-30 07:45:59.040397,104,300,4,0,False
2024-11-30 07:45:59.112187,104,300,4,0,False
2024-11-30 07:45:59.183172,104,300,4,0,False
2024-11-30 07:45:59.274906,96,300,4,0,False
2024-11-30 07:45:59.365723,96,300,4,0,False
2024-11-30 07:45:59.458156,95,300,4,0,False
2024-11-30 07:45:59.512909,93,300,4,0,False
2024-11-30 07:45:59.574646,96,300,4,0,False
2024-11-30 07:45:59.666417,93,300,4,0,False
2024-11-30 07:45:59.735680,96,300,4,0,False
2024-11-30 07:45:59.828301,102,300,4,0,False
2024-11-30 07:45:59.891289,105,300,4,0,False
2024-11-30 07:45:59.946375,110,300,4,0,False
2024-11-30 07:46:00.054936,104,300,4,0,False
2024-11-30 07:46:00.116786,104,300,4,0,False
2024-11-30 07:46:00.204171,104,300,4,0,False
2024-11-30 07:46:00.300941,104,300,4,0,False
2024-11-30 07:46:00.365432,106,300,4,0,False
2024-11-30 07:46:00.438523,108,200,4,0,True
2024-11-30 07:46:00.522891,104,200,4,0,False
2024-11-30 07:46:00.606236,104,200,4,0,False
2024-11-30 07:46:00.709251,101,200,4,0,False
2024-11-30 07:46:00.765454,104,200,4,0,False
2024-11-30 07:46:00.849385,104,200,4,0,False
2024-11-30 07:46:00.948809,96,200,4,0,False
2024-11-30 07:46:01.037678,97,200,4,0,False
2024-11-30 07:46:01.126545,96,200,4,0,False
2024-11-30 07:46:01.183000,98,200,4,0,False
2024-11-30 07:46:01.335273,94,200,4,0,False
2024-11-30 07:46:01.409059,96,200,4,0,False
2024-11-30 07:46:01.481462,94,200,4,0,False
2024-11-30 07:46:01.565138,93,200,4,0,False
2024-11-30 07:46:01.630693,96,200,4,0,False
2024-11-30 07:46:01.691377,100,200,4,0,False
2024-11-30 07:46:01.745161,101,200,4,0,False
2024-11-30 07:46:01.846657,97,200,4,0,False
2024-11-30 07:46:01.909833,102,200,4,0,False
2024-11-30 07:46:01.974242,104,200,4,0,False
2024-11-30 07:46:02.058575,104,200,4,0,False
2024-11-30 07:46:02.099478,106,200,4,0,False
2024-11-30 07:46:02.174563,107,200,4,0,False
2024-11-30 07:46:02.224536,112,200,4,0,False
2024-11-30 07:46:02.278326,117,200,4,0,False
2024-11-30 07:46:02.317166,121,200,4,0,False
2024-11-30 07:46:02.358180,127,200,4,0,False
2024-11-30 07:46:02.397096,129,200,4,0,False
2024-11-30 07:46:02.437919,136,200,4,0,False
2024-11-30 07:46:02.471811,137,200,4,0,False
2024-11-30 07:46:02.499691,144,200,4,0,False
2024-11-30 07:46:02.525458,147,200,4,0,False
2024-11-30 07:46:02.586610,151,200,4,0,False
2024-11-30 07:46:02.620672,158,200,4,0,False
2024-11-30 07:46:02.670245,159,200,4,0,False
2024-11-30 07:46:02.724372,154,200,4,0,False
2024-11-30 07:46:02.772004,160,200,4,0,False
2024-11-30 07:46:02.806110,162,200,4,0,False
2024-11-30 07:46:02.860770,168,200,4,0,False
2024-11-30 07:46:02.893142,172,200,4,0,False
2024-11-30 07:46:02.976811,168,200,4,0,False
2024-11-30 07:46:03.034139,176,200,4,0,False
2024-11-30 07:46:03.064510,176,200,4,0,False
2024-11-30 07:46:03.118524,176,200,4,0,False
2024-11-30 07:46:03.141302,184,200,4,0,False
2024-11-30 07:46:03.185027,184,200,4,0,False
2024-11-30 07:46:03.221947,191,200,4,0,False
2024-11-30 07:46:03.265292,188,200,4,0,False
2024-11-30 07:46:03.293238,187,200,4,0,False
2024-11-30 07:46:03.338055,192,200,4,0,False
2024-11-30 07:46:03.382536,189,200,4,0,False
2024-11-30 07:46:03.464117,177,200,4,0,False
2024-11-30 07:46:03.523366,176,200,4,0,False
2024-11-30 07:46:03.565638,169,200,4,0,False
2024-11-30 07:46:03.672961,160,200,4,0,False
2024-11-30 07:46:03.770713,153,200,4,0,False
2024-11-30 07:46:03.838063,147,200,4,0,False
2024-11-30 07:46:03.897729,144,200,4,0,False
2024-11-30 07:46:03.962323,145,200,4,0,False
2024-11-30 07:46:04.022186,145,200,4,0,False
2024-11-30 07:46:04.101022,144,200,4,0,False
2024-11-30 07:46:04.154380,136,200,4,0,False
2024-11-30 07:46:04.207377,133,200,4,0,False
2024-11-30 07:46:04.269848,128,200,4,0,False
2024-11-30 07:46:04.328187,122,200,4,0,False
2024-11-30 07:46:04.376022,125,200,4,0,False
2024-11-30 07:46:04.447751,122,200,4,0,False
2024-11-30 07:46:04.497472,127,200,4,0,False
2024-11-30 07:46:04.566451,120,200,4,0,False
2024-11-30 07:46:04.627511,123,200,4,0,False
2024-11-30 07:46:04.715007,128,200,4,0,False
2024-11-30 07:46:04.772452,128,200,4,0,False
2024-11-30 07:46:04.878668,125,200,4,0,False
2024-11-30 07:46:04.941943,122,200,4,0,False
2024-11-30 07:46:05.014402,123,200,4,0,False
2024-11-30 07:46:05.093565,121,200,4,0,False
2024-11-30 07:46:05.163980,120,200,4,0,False
2024-11-30 07:46:05.236170,120,200,4,0,False
2024-11-30 07:46:05.292322,120,200,4,0,False
2024-11-30 07:46:05.368348,115,200,4,0,False
2024-11-30 07:46:05.443752,113,100,4,0,True
2024-11-30 07:46:05.489930,115,100,4,0,False
2024-11-30 07:46:05.505807,120,100,4,0,False
2024-11-30 07:46:05.549570,122,100,4,0,False
2024-11-30 07:46:05.571913,128,100,4,0,False
2024-11-30 07:46:05.653906,128,100,4,0,False
2024-11-30 07:46:05.690541,132,100,4,0,False
2024-11-30 07:46:05.770466,129,100,4,0,False
2024-11-30 07:46:05.806279,136,100,4,0,False
2024-11-30 07:46:05.862321,141,100,4,0,False
2024-11-30 07:46:05.938486,137,100,4,0,False
2024-11-30 07:46:05.966914,143,100,4,0,False
2024-11-30 07:46:05.996820,146,100,4,0,False
2024-11-30 07:46:06.021422,152,100,4,0,False
2024-11-30 07:46:06.095441,152,100,4,0,False
2024-11-30 07:46:06.121046,159,100,4,0,False
